Temperature [K]	Pressure [Pa]	Height [m]	Kzz [cm2/s]	MMW [g/mol]	Density [kg/m3]	OH [VMR]	H2 [VMR]	H2O [VMR]	H [VMR]	O [VMR]	CH [VMR]	C [VMR]	CH2 [VMR]	CH3 [VMR]	CH4 [VMR]	C2 [VMR]	C2H2 [VMR]	C2H [VMR]	C2H3 [VMR]	C2H4 [VMR]	C2H5 [VMR]	C2H6 [VMR]	CO [VMR]	CO2 [VMR]	CH2OH [VMR]	H2CO [VMR]	HCO [VMR]	CH3O [VMR]	CH3OH [VMR]	CH3CO [VMR]	O2 [VMR]	H2CCO [VMR]	HCCO [VMR]	N [VMR]	NH [VMR]	CN [VMR]	HCN [VMR]	NO [VMR]	NH2 [VMR]	N2 [VMR]	NH3 [VMR]	N2H2 [VMR]	N2H [VMR]	N2H3 [VMR]	N2H4 [VMR]	HNO [VMR]	H2CN [VMR]	HNCO [VMR]	NO2 [VMR]	N2O [VMR]	C4H2 [VMR]	CH2NH2 [VMR]	CH2NH [VMR]	CH3NH2 [VMR]	CH3CHO [VMR]	HNO2 [VMR]	NCO [VMR]	HO2 [VMR]	H2O2 [VMR]	HC3N [VMR]	CH3CN [VMR]	CH2CN [VMR]	C2H3CN [VMR]	SH [VMR]	HSO [VMR]	H2S [VMR]	C3H3 [VMR]	C3H2 [VMR]	C3H4 [VMR]	C6H5 [VMR]	C6H6 [VMR]	S [VMR]	S2 [VMR]	SO [VMR]	CS [VMR]	COS [VMR]	CS2 [VMR]	NS [VMR]	HS2 [VMR]	SO2 [VMR]	S4 [VMR]	S8 [VMR]	HCS [VMR]	S3 [VMR]	C4H3 [VMR]	C4H5 [VMR]	S2O [VMR]	CH3SH [VMR]	CH3S [VMR]	He [VMR]
180.0	1e-05	1438527.51	3224041580000.0	10.99972150389359	7.350200133572281e-11	2.56199836e-06	0.641111799	0.0341620525	0.000102407123	7.34718369e-08	2.70573041e-08	1.07451022e-08	7.47203176e-11	4.01435607e-07	0.00891598293	1.82961905e-16	6.77274975e-12	4.7934842e-16	1.08868341e-13	2.33468174e-08	1.51720222e-14	1.64155833e-08	0.00641683432	0.000444496382	1.18519417e-13	3.26171923e-08	2.46424475e-11	4.87366414e-13	6.08939489e-09	4.7977400399999996e-18	1.76401047e-11	1.69674827e-13	7.370865560000001e-23	1.48790581e-06	9.09411155e-08	4.15232395e-09	1.11884781e-05	1.86551807e-10	3.53789375e-07	0.279645191	0.00477943409	1.73847583e-12	3.05704256e-16	7.40562234e-18	2.8767680100000003e-16	2.7028658e-11	5.03558136e-11	2.84087335e-08	4.21803922e-24	1.2451114e-13	1.44049814e-20	2.68944685e-18	6.62162805e-09	4.76456875e-11	2.21928256e-13	2.7646414900000003e-20	3.96355171e-10	6.828575780000001e-21	5.678779279999999e-17	6.92755443e-18	6.29048098e-09	1.53315379e-14	3.68339952e-14	9.02907096e-05	2.12561957e-13	0.0241992884	1.1506607999999999e-18	5.0601571099999997e-17	5.0324148299999995e-18	4.928567110000001e-21	6.53490639e-19	5.14421757e-05	5.03917863e-05	1.33394854e-07	7.17324991e-14	1.29894724e-05	4.43586619e-08	5.51123603e-08	2.51372741e-11	7.39675966e-10	7.12651949e-12	8.18699854e-07	3.02554136e-12	6.63076486e-11	1.19771433e-22	3.6806438700000004e-21	1.083377e-14	3.99362351e-10	1.03268154e-11	0.0
180.0	1.84947953e-05	1425945.98	2519660010000.0	11.005810212131204	1.3601569440035293e-10	2.51862529e-06	0.640878315	0.0341734804	0.000101490405	7.06659878e-08	2.58117122e-08	9.04771751e-09	7.37031686e-11	3.95464615e-07	0.00891833149	1.77239497e-16	6.67773214e-12	4.67231641e-16	1.0719124e-13	2.3310675e-08	1.50934056e-14	1.64280867e-08	0.00642124836	0.000445051444	1.18597686e-13	3.25693668e-08	2.44290829e-11	4.81158835e-13	6.09445453e-09	4.80357474e-18	1.76383637e-11	1.69874944e-13	7.37620526e-23	1.36061674e-06	8.86116851e-08	4.05077887e-09	1.11958002e-05	1.86435937e-10	3.04817907e-07	0.27983759	0.00478090868	1.72999446e-12	3.05542815e-16	7.40456916e-18	2.87922327e-16	2.70362908e-11	5.03139425e-11	2.84437178e-08	4.22975549e-24	1.24666133e-13	1.44260817e-20	2.69120746e-18	6.62642193e-09	4.76835596e-11	2.22210702e-13	2.76943895e-20	3.9636808e-10	6.83242692e-21	5.68387213e-17	6.928784719999999e-18	6.29768358e-09	1.5324676e-14	3.68471645e-14	8.98290555e-05	2.12865567e-13	0.0242216889	1.13802806e-18	5.0469233799999994e-17	5.0380028099999996e-18	4.90667751e-21	6.55118846e-19	5.13513443e-05	5.0525005e-05	1.33572864e-07	6.37399566e-14	1.30131203e-05	4.44727729e-08	5.51650088e-08	2.5187284e-11	7.41053028e-10	7.43599705e-12	8.25800251e-07	3.02877869e-12	6.65114856e-11	1.19930703e-22	3.68642327e-21	1.08609403e-14	3.99931194e-10	1.03305189e-11	0.0
180.0	3.42057452e-05	1413410.03	1968763140000.0	11.010035711549882	2.516548233182156e-10	2.43280068e-06	0.640717531	0.0341814805	9.97900759e-05	6.5567293e-08	2.3316938e-08	6.2929047e-09	7.25038103e-11	3.82366288e-07	0.00891997934	1.62295929e-16	6.48640678e-12	4.43508772e-16	1.0383668e-13	2.31684278e-08	1.48763451e-14	1.6436788e-08	0.00642431134	0.000445436375	1.18615399e-13	3.23725618e-08	2.39728074e-11	4.68780966e-13	6.09797365e-09	4.80763538e-18	1.76043838e-11	1.70013663e-13	7.37303881e-23	1.14964616e-06	8.42045892e-08	3.79457721e-09	1.12008981e-05	1.8581202e-10	2.28770739e-07	0.279971094	0.0047819788	1.70478648e-12	3.0464920000000003e-16	7.39504745e-18	2.88101207e-16	2.7011346e-11	5.0123004e-11	2.84689855e-08	4.2455890999999996e-24	1.24772515e-13	1.44407157e-20	2.6918623599999998e-18	6.62974664e-09	4.77098209e-11	2.22412908e-13	2.77410268e-20	3.95395146e-10	6.82977116e-21	5.68735972e-17	6.90902264e-18	6.30267654e-09	1.52660004e-14	3.67545329e-14	8.88062007e-05	2.13077616e-13	0.024238004	1.10300521e-18	4.9975402999999994e-17	5.04187567e-18	4.84864236e-21	6.5629247599999995e-19	5.11186419e-05	5.06615618e-05	1.33672473e-07	5.17632856e-14	1.30296485e-05	4.45631734e-08	5.51584389e-08	2.52222034e-11	7.41844257e-10	8.02120979e-12	8.30746279e-07	3.02949036e-12	6.66538675e-11	1.19996006e-22	3.6904299e-21	1.08797822e-14	4.00342262e-10	1.031996e-11	0.0
180.0	6.32628254e-05	1400917.95	1538005140000.0	11.012975204635728	4.655547052531201e-10	2.30427101e-06	0.640607179	0.0341871334	9.73075704e-05	5.87549256e-08	1.95448215e-08	3.32608946e-09	7.2412918e-11	3.60816843e-07	0.00892114791	1.35789252e-16	6.1964567e-12	4.08596563e-16	9.8792912e-14	2.28210434e-08	1.44825303e-14	1.64428699e-08	0.00642644125	0.000445703623	1.18545095e-13	3.18878077e-08	2.32368119e-11	4.50469901e-13	6.10043082e-09	4.81049012e-18	1.75158177e-11	1.7010992e-13	7.356431220000001e-23	9.02951089e-07	7.79278501e-08	3.32870319e-09	1.12044609e-05	1.84337255e-10	1.4945483e-07	0.280063922	0.00478275564	1.65494988e-12	3.02625419e-16	7.37732384e-18	2.88236166e-16	2.69316959e-11	4.96803911e-11	2.84886137e-08	4.26610447e-24	1.24843981e-13	1.4450876000000002e-20	2.6913415099999997e-18	6.63205693e-09	4.77280622e-11	2.22561345e-13	2.7790224100000003e-20	3.92628207e-10	6.81509301e-21	5.68960527e-17	6.85127614e-18	6.30614165e-09	1.51106335e-14	3.64678395e-14	8.71840175e-05	2.13228195e-13	0.0242503487	1.0379251e-18	4.88283781e-17	5.04456003e-18	4.75410189e-21	6.57162943e-19	5.07418968e-05	5.08118388e-05	1.33679973e-07	3.49808188e-14	1.30412823e-05	4.46401426e-08	5.50691557e-08	2.52469968e-11	7.42002902e-10	8.93413892e-12	8.34185781e-07	3.02646442e-12	6.67549226e-11	1.19948596e-22	3.6932096800000004e-21	1.0892851e-14	4.00648649e-10	1.02959059e-11	0.0
180.0	0.0001170033	1388468.51	1201260990000.0	11.015028415856449	8.611944205550054e-10	2.13185901e-06	0.640531889	0.034191189	9.39935637e-05	5.08608919e-08	1.46185088e-08	1.12049863e-09	7.3961215e-11	3.30098704e-07	0.00892199053	1.0074338700000001e-16	5.80148325e-12	3.62897444e-16	9.19854159e-14	2.20899538e-08	1.3888692e-14	1.64471516e-08	0.00642792721	0.000445889502	1.18313592e-13	3.08643244e-08	2.2148322e-11	4.26232179e-13	6.10215765e-09	4.81255938e-18	1.73291374e-11	1.70176831e-13	7.31631834e-23	6.66626343e-07	6.99684386e-08	2.65456211e-09	1.12069621e-05	1.81491691e-10	8.65497043e-08	0.28012868	0.00478331291	1.57444314e-12	2.98989899e-16	7.3509847e-18	2.8834344700000003e-16	2.67540537e-11	4.88343477e-11	2.85064244e-08	4.2918443499999996e-24	1.24888587e-13	1.44579426e-20	2.6895442599999997e-18	6.63366771e-09	4.77407691e-11	2.22674813e-13	2.78452351e-20	3.8646685e-10	6.775462420000001e-21	5.690481669999999e-17	6.724501759999999e-18	6.30855122e-09	1.47797502e-14	3.58173268e-14	8.48856488e-05	2.13340122e-13	0.0242602461	9.40732796e-19	4.65744872e-17	5.0464127e-18	4.619888560000001e-21	6.57838464e-19	5.02070786e-05	5.09854174e-05	1.33540253e-07	1.66206556e-14	1.30495735e-05	4.47115746e-08	5.48528348e-08	2.52655255e-11	7.41221682e-10	1.02844546e-11	8.36575344e-07	3.01614509e-12	6.68303854e-11	1.19743943e-22	3.695141170000001e-21	1.0901922e-14	4.00888085e-10	1.02578157e-11	0.0
180.829167	0.000216395209	1376003.85	938068077000.0	11.016478458527443	1.585666784396419e-09	1.91354067e-06	0.640480879	0.0341941787	8.97226497e-05	4.24020853e-08	9.18000941e-09	1.9847063e-10	7.83300413e-11	2.90533421e-07	0.0089226156	6.67189452e-17	5.2936792e-12	3.0721025800000003e-16	8.33183246e-14	2.07125911e-08	1.3070921e-14	1.6450213e-08	0.00642897382	0.000446019727	1.1775577e-13	2.89332624e-08	2.06001168e-11	3.95822609e-13	6.10338946e-09	4.81420193e-18	1.69664584e-11	1.70223682e-13	7.23468022e-23	4.707066e-07	6.04848258e-08	1.90092259e-09	1.12087307e-05	1.76559266e-10	4.78291917e-08	0.280174291	0.0047837088	1.46183106e-12	2.9320922000000003e-16	7.31482738e-18	2.88435488e-16	2.63990545e-11	4.73861769e-11	2.85266071e-08	4.3230451899999996e-24	1.24909229e-13	1.44628923e-20	2.68646046e-18	6.63480229e-09	4.77497012e-11	2.22767352e-13	2.79082515e-20	3.74232883e-10	6.682910230000001e-21	5.688525259999999e-17	6.48291289e-18	6.31023991e-09	1.41636428e-14	3.45388502e-14	8.17930746e-05	2.13433398e-13	0.0242688524	8.16755458e-19	4.26732206e-17	5.04765537e-18	4.43932499e-21	6.58400505e-19	4.94839181e-05	5.11921891e-05	1.33119494e-07	5.59447082e-15	1.30556359e-05	4.47842137e-08	5.44369468e-08	2.52814789e-11	7.38699235e-10	1.22817891e-11	8.38242719e-07	2.98914311e-12	6.68955073e-11	1.19325704e-22	3.69649287e-21	1.09082564e-14	4.01087987e-10	1.02035505e-11	0.0
184.578341	0.000400218508	1363323.93	732408146000.0	11.017533937152361	2.8733650646451935e-09	1.64467856e-06	0.640446421	0.0341964995	8.42126102e-05	3.35942178e-08	4.57660191e-09	2.44346225e-11	8.90299747e-11	2.42804352e-07	0.00892310383	4.05406075e-17	4.66343016e-12	2.42784482e-16	7.26641011e-14	1.84230195e-08	1.19805394e-14	1.64524808e-08	0.00642973166	0.00044611313	1.16511883e-13	2.57225903e-08	1.84628493e-11	3.58460279e-13	6.10430017e-09	4.81576444e-18	1.6294007e-11	1.70257276e-13	7.07453824e-23	3.21168555e-07	4.95552832e-08	1.23371222e-09	1.12100011e-05	1.68528789e-10	2.84400518e-08	0.280207323	0.0047839971	1.31663958e-12	2.84422578e-16	7.26613689e-18	2.88523277e-16	2.57241876e-11	4.50719338e-11	2.85535365e-08	4.3588397799999994e-24	1.24902431e-13	1.44664378e-20	2.6820881099999998e-18	6.63562559e-09	4.77561509e-11	2.22850726e-13	2.7977872100000003e-20	3.5257779e-10	6.4793890200000006e-21	5.67804428e-17	6.0692029899999994e-18	6.31145326e-09	1.31375808e-14	3.22912625e-14	7.76910502e-05	2.13529285e-13	0.0242771769	6.73824944e-19	3.6762856799999994e-17	5.04833379e-18	4.1986453e-21	6.58918021e-19	4.85074074e-05	5.14450995e-05	1.32120781e-07	2.94327228e-15	1.3060311e-05	4.48652747e-08	5.36995151e-08	2.52995986e-11	7.32622617e-10	1.53578818e-11	8.39429671e-07	2.91929957e-12	6.69714807e-11	1.1866548e-22	3.69746167e-21	1.09127789e-14	4.01267804e-10	1.01279274e-11	0.0
188.214949	0.000740195936	1350438.53	571736355000.0	11.018327749282134	5.211926090737641e-09	1.32902264e-06	0.640423722	0.034198407	7.7165052e-05	2.47631097e-08	1.70895233e-09	2.19765646e-12	7.8698265e-11	1.89598223e-07	0.00892350713	2.2357801899999997e-17	3.92770419e-12	1.7416482200000001e-16	6.03264399e-14	1.52500163e-08	1.05774426e-14	1.64542185e-08	0.00643029657	0.000446181394	1.1391773e-13	2.12810655e-08	1.57160565e-11	3.14191956e-13	6.10499937e-09	4.8170757499999995e-18	1.51457209e-11	1.70281848e-13	6.73998026e-23	2.12063068e-07	3.76849609e-08	7.13710987e-10	1.12109141e-05	1.56403456e-10	1.65717852e-08	0.280231953	0.0047842219	1.13710375e-12	2.71196733e-16	7.2016995e-18	2.88615002e-16	2.45370947e-11	4.16575135e-11	2.85880612e-08	4.3923615299999995e-24	1.24856244e-13	1.4469018600000002e-20	2.6761566999999998e-18	6.63624393e-09	4.77609335e-11	2.22933712e-13	2.80369398e-20	3.21200322e-10	6.0692213900000006e-21	5.64315416e-17	5.441070149999999e-18	6.31234471e-09	1.16346017e-14	2.88282057e-14	7.23539058e-05	2.13646372e-13	0.024285992	5.24322697e-19	2.93333111e-17	5.04808091e-18	3.88232606e-21	6.59440909e-19	4.71904108e-05	5.17519469e-05	1.29990524e-07	2.24014903e-15	1.30641392e-05	4.49609121e-08	5.24735637e-08	2.53253984e-11	7.19724167e-10	2.0299406e-11	8.40284832e-07	2.73105377e-12	6.70953103e-11	1.1783505e-22	3.69816985e-21	1.09160603e-14	4.01431577e-10	1.00237068e-11	0.0
190.235712	0.00136897723	1337459.61	446236464000.0	11.018937085936557	9.537484819008669e-09	9.88866269e-07	0.640409943	0.0342000263	6.84507912e-05	1.66660908e-08	4.29552137e-10	1.61892722e-13	4.55401476e-11	1.37078208e-07	0.00892384891	1.0781548299999999e-17	3.14949951e-12	1.10100244e-16	4.73553271e-14	1.16706053e-08	8.864330020000001e-15	1.64555665e-08	0.00643072445	0.000446231244	1.08922879e-13	1.62823842e-08	1.25961386e-11	2.65142045e-13	6.10554911e-09	4.81664563e-18	1.34024535e-11	1.70299877e-13	6.0996666e-23	1.352367e-07	2.61656319e-08	3.53351235e-10	1.12115417e-05	1.39736116e-10	8.60638094e-09	0.280250609	0.00478440416	9.31241801e-13	2.51958876e-16	7.11932134e-18	2.88715861e-16	2.26793205e-11	3.71098104e-11	2.86290648e-08	4.40310546e-24	1.24752505e-13	1.44708936e-20	2.66822773e-18	6.63672296e-09	4.77645231e-11	2.23022442e-13	2.80225153e-20	2.8150296e-10	5.3436617000000005e-21	5.54588958e-17	4.61247787e-18	6.31300416e-09	9.739625320000001e-15	2.42692086e-14	6.56636429e-05	2.13802701e-13	0.0242958056	3.86516275e-19	2.1746276199999997e-17	5.04610964e-18	3.4815700700000006e-21	6.59998237e-19	4.5441623e-05	5.21025161e-05	1.25851336e-07	1.8069243e-15	1.30674374e-05	4.50743665e-08	5.05699966e-08	2.53653142e-11	6.9485604e-10	2.85186895e-11	8.40896311e-07	2.31592411e-12	6.73417656e-11	1.16995156e-22	3.6986892900000004e-21	1.09184374e-14	4.0155297e-10	9.88297506e-12	0.0
190.366561	0.00253189536	1324516.27	348226980000.0	11.019415669339153	1.762802403421369e-08	6.60225846e-07	0.640402864	0.0342014203	5.81861847e-05	1.01850354e-08	6.26582849e-11	9.287999420000001e-15	1.52376371e-11	9.25560748e-08	0.00892414047	4.2869769099999995e-18	2.41337858e-12	5.93962311e-17	3.51572229e-14	8.40072939e-09	6.893844220000001e-15	1.6456614e-08	0.00643105457	0.000446267325	1.00176421e-13	1.17240057e-08	9.54299612e-12	2.14803577e-13	6.10599143e-09	4.81113352e-18	1.11063684e-11	1.70313143e-13	5.10685211e-23	8.29370557e-08	1.65580671e-08	1.41696973e-10	1.12119392e-05	1.19119737e-10	3.78919284e-09	0.280264991	0.00478455552	7.21672537e-13	2.25947324e-16	7.0186482e-18	2.8882954200000002e-16	2.01612672e-11	3.17048308e-11	2.86745596e-08	4.35054035e-24	1.24575286e-13	1.44722667e-20	2.6579685199999998e-18	6.63711518e-09	4.77672521e-11	2.23121876e-13	2.7763764800000003e-20	2.35819167e-10	4.26830258e-21	5.31089515e-17	3.67789864e-18	6.31349529e-09	7.708411770000001e-15	1.92213811e-14	5.76833496e-05	2.14018851e-13	0.0243069281	2.75622242e-19	1.53782588e-17	5.0422385099999996e-18	3.0006030800000003e-21	6.60599923e-19	4.31668167e-05	5.24554452e-05	1.18567878e-07	1.19851759e-15	1.30704157e-05	4.52047661e-08	4.78163333e-08	2.54296939e-11	6.51264323e-10	4.27012669e-11	8.41327837e-07	1.6725166e-12	6.78679188e-11	1.1627678e-22	3.69907119e-21	1.09201513e-14	4.01539683e-10	9.69723638e-12	0.0
