Temperature [K]	Pressure [Pa]	Height [m]	Kzz [cm2/s]	MMW [g/mol]	Density [kg/m3]	OH [VMR]	H2 [VMR]	H2O [VMR]	H [VMR]	O [VMR]	CH [VMR]	C [VMR]	CH2 [VMR]	CH3 [VMR]	CH4 [VMR]	C2 [VMR]	C2H2 [VMR]	C2H [VMR]	C2H3 [VMR]	C2H4 [VMR]	C2H5 [VMR]	C2H6 [VMR]	CO [VMR]	CO2 [VMR]	CH2OH [VMR]	H2CO [VMR]	HCO [VMR]	CH3O [VMR]	CH3OH [VMR]	CH3CO [VMR]	O2 [VMR]	H2CCO [VMR]	HCCO [VMR]	N [VMR]	NH [VMR]	CN [VMR]	HCN [VMR]	NO [VMR]	NH2 [VMR]	N2 [VMR]	NH3 [VMR]	N2H2 [VMR]	N2H [VMR]	N2H3 [VMR]	N2H4 [VMR]	HNO [VMR]	H2CN [VMR]	HNCO [VMR]	NO2 [VMR]	N2O [VMR]	C4H2 [VMR]	CH2NH2 [VMR]	CH2NH [VMR]	CH3NH2 [VMR]	CH3CHO [VMR]	HNO2 [VMR]	NCO [VMR]	HO2 [VMR]	H2O2 [VMR]	HC3N [VMR]	CH3CN [VMR]	CH2CN [VMR]	C2H3CN [VMR]	SH [VMR]	HSO [VMR]	H2S [VMR]	C3H3 [VMR]	C3H2 [VMR]	C3H4 [VMR]	C6H5 [VMR]	C6H6 [VMR]	S [VMR]	S2 [VMR]	SO [VMR]	CS [VMR]	COS [VMR]	CS2 [VMR]	NS [VMR]	HS2 [VMR]	SO2 [VMR]	S4 [VMR]	S8 [VMR]	HCS [VMR]	S3 [VMR]	C4H3 [VMR]	C4H5 [VMR]	S2O [VMR]	CH3SH [VMR]	CH3S [VMR]	He [VMR]
180.0	1e-05	386926.745	807446026000.0	32.09414208798561	2.1445849095224665e-10	1.89966222e-06	0.0710460394	0.138275532	0.000192780484	4.14755346e-07	1.20119523e-08	5.75626642e-08	5.4840225e-10	5.27755534e-09	0.000770221451	1.44586261e-16	1.32509191e-13	3.9387331e-18	3.12242966e-16	3.17985152e-10	4.0253946100000005e-15	2.07216245e-09	0.103549394	0.246202217	9.77727375e-15	5.0163852e-08	3.68519518e-10	6.21107541e-14	4.85445422e-09	3.1369680399999996e-17	8.70410356e-12	3.36137007e-11	3.6294843300000006e-21	5.79535779e-12	3.16735553e-10	2.04005621e-08	4.84696064e-07	3.2489839e-14	6.22990783e-10	0.00857957116	8.42502119e-05	9.97750059e-19	1.48850452e-23	2.7049345199999998e-22	1.83717861e-19	5.35779108e-12	5.7576123500000005e-15	1.36466989e-07	4.56212939e-27	2.17912013e-17	2.5967778400000002e-23	2.8351532100000002e-21	6.19120609e-11	1.05878474e-12	2.52867935e-11	1.85505964e-24	5.43931408e-09	3.9665990300000005e-21	1.31745421e-18	2.47233718e-19	2.70618843e-10	7.837486109999999e-17	3.49866016e-16	0.00027690025	5.81531194e-12	0.401655475	4.33077485e-19	1.82306412e-19	5.0448501699999994e-17	4.88166672e-18	4.13665788e-15	4.37006068e-05	3.26415135e-05	5.92229478e-08	1.25668198e-06	0.0287942454	0.000487601122	3.47260195e-11	3.23632772e-08	7.94670341e-09	4.97458395e-09	4.79835887e-06	3.37998985e-12	1.50541757e-09	3.250955e-25	2.87389494e-27	6.68310484e-10	2.18704749e-09	9.84376381e-12	0.0
180.0	1.85379906e-05	383688.423	630445266000.0	32.09830660924953	3.976145365235251e-10	1.84908487e-06	0.0709581701	0.13825319	0.000189895892	3.98620133e-07	1.19382845e-08	4.82996489e-08	5.43914991e-10	5.16141947e-09	0.000770062201	1.41009596e-16	1.31966215e-13	3.87652004e-18	3.06144134e-16	3.1747567e-10	3.9447004e-15	2.07226334e-09	0.10355111	0.246259323	9.775234770000002e-15	5.01325738e-08	3.68243864e-10	6.06807538e-14	4.85482818e-09	3.1375747599999995e-17	8.6809461e-12	3.36206838e-11	3.630256110000001e-21	2.82120765e-12	3.04547275e-10	1.88821735e-08	4.84694941e-07	3.24838732e-14	4.78407666e-10	0.00857972135	8.42348765e-05	9.82365254e-19	1.48535788e-23	2.69376987e-22	1.83733085e-19	5.35810955e-12	5.757562750000001e-15	1.36499455e-07	4.56469985e-27	2.1796253599999998e-17	2.59756562e-23	2.8352199000000003e-21	6.19141046e-11	1.05885102e-12	2.52927849e-11	1.8553472099999997e-24	5.4267506e-09	3.96315275e-21	1.3175766599999999e-18	2.47086141e-19	2.70671761e-10	7.79939927e-17	3.49220361e-16	0.000274508008	5.81703567e-12	0.40170005	4.28816913e-19	1.81286643e-19	5.0457742999999995e-17	4.82996806e-18	4.1392182300000006e-15	4.35656341e-05	3.26620817e-05	5.86952305e-08	1.23183794e-06	0.0288062847	0.000487911455	3.47342584e-11	3.23784882e-08	7.95037709e-09	5.00861929e-09	4.80942609e-06	3.37966057e-12	1.50660288e-09	3.24325094e-25	2.87486433e-27	6.68728435e-10	2.18767919e-09	9.83199884e-12	0.0
180.0	3.43657097e-05	380453.53	492141757000.0	32.10129267437826	7.371660285478442e-10	1.74836834e-06	0.0708977057	0.13823828	0.00018469095	3.66172406e-07	1.16541009e-08	3.34367368e-08	5.31242706e-10	4.91856026e-09	0.000769955083	1.31483302e-16	1.3091127e-13	3.75655528e-18	2.942968e-16	3.15911356e-10	3.72901909e-15	2.07234114e-09	0.103552542	0.246299649	9.767752200000001e-15	5.00315612e-08	3.66709444e-10	5.79419402e-14	4.85510518e-09	3.1378090599999996e-17	8.62189023e-12	3.36256222e-11	3.630948850000001e-21	1.26579949e-12	2.81648407e-10	1.61310923e-08	4.84690916e-07	3.24638563e-14	3.02424307e-10	0.0085798547	8.42246528e-05	9.44733323e-19	1.47718098e-23	2.67163546e-22	1.83745666e-19	5.35832073e-12	5.757194920000001e-15	1.365276e-07	4.5683849700000005e-27	2.1799817999999998e-17	2.59811969e-23	2.8351326900000002e-21	6.19157243e-11	1.05890036e-12	2.52971584e-11	1.8549462e-24	5.38811983e-09	3.95172665e-21	1.31760487e-18	2.46493034e-19	2.70709238e-10	7.688316199999999e-17	3.47102901e-16	0.000269787203	5.81830987e-12	0.401735322	4.20345797e-19	1.78376411e-19	5.0464298499999996e-17	4.72474059e-18	4.1410761500000005e-15	4.32962557e-05	3.26833783e-05	5.72501407e-08	1.18135422e-06	0.0288147803	0.000488159007	3.47386677e-11	3.23891603e-08	7.95298006e-09	5.0689328e-09	4.81710294e-06	3.3767255e-12	1.50742962e-09	3.2175832700000003e-25	2.87554235e-27	6.69019601e-10	2.18814664e-09	9.80547624e-12	0.0
180.0	6.37071205e-05	377221.982	384100828000.0	32.103492790856116	1.3666513536056663e-09	1.59542217e-06	0.0708562082	0.13822864	0.000177051102	3.17443836e-07	1.07745479e-08	1.76957062e-08	5.03586647e-10	4.52519083e-09	0.00076988471	1.13603768e-16	1.29349362e-13	3.5806345599999995e-18	2.7673186e-16	3.12025199e-10	3.3182035800000003e-15	2.07240513e-09	0.103553848	0.2463286	9.74895359e-15	4.97775789e-08	3.61715219e-10	5.39821977e-14	4.85531996e-09	3.1375336699999996e-17	8.50284544e-12	3.3629178e-11	3.6317825000000006e-21	4.89662793e-13	2.49388319e-10	1.25251308e-08	4.84680114e-07	3.24184689e-14	1.67250115e-10	0.00857998406	8.42179739e-05	8.81325298e-19	1.46189262e-23	2.63804515e-22	1.83756974e-19	5.35844283e-12	5.7561534300000004e-15	1.36558104e-07	4.57359234e-27	2.1802373699999998e-17	2.5985148300000002e-23	2.8348098300000003e-21	6.19171068e-11	1.05893895e-12	2.53004771e-11	1.85316881e-24	5.30084917e-09	3.92263298e-21	1.3173911e-18	2.45096518e-19	2.70736288e-10	7.44798155e-17	3.42272088e-16	0.000262651839	5.8193533e-12	0.40176535	4.07463662e-19	1.72220073e-19	5.0469043099999996e-17	4.56391025e-18	4.14247207e-15	4.28864075e-05	3.27067167e-05	5.44707985e-08	1.10292746e-06	0.028820873	0.000488371507	3.47390125e-11	3.23967867e-08	7.95484564e-09	5.1582056e-09	4.82243525e-06	3.36845996e-12	1.50801279e-09	3.15370156e-25	2.8760197400000002e-27	6.69223724e-10	2.18850902e-09	9.76363556e-12	0.0
180.0	0.0001181002	373993.722	299719854000.0	32.105183247936964	2.5336303976011045e-09	1.39184639e-06	0.0708278561	0.138222798	0.000166739432	2.56024227e-07	8.68185362e-09	6.15865204e-09	4.52633463e-10	3.96307073e-09	0.000769840559	8.815168849999999e-17	1.27297396e-13	3.3513061e-18	2.53435278e-16	3.03191164e-10	2.69931441e-15	2.07246194e-09	0.103555158	0.246349942	9.706498910000001e-15	4.91978602e-08	3.48703364e-10	4.89265657e-14	4.85549718e-09	3.13633581e-17	8.28424314e-12	3.36318135e-11	3.63315035e-21	1.46844589e-13	2.09916706e-10	8.63366453e-09	4.84656449e-07	3.23291087e-14	8.66712245e-11	0.00858011954	8.42138063e-05	7.9409532e-19	1.43715407e-23	2.59175066e-22	1.83768075e-19	5.35848108e-12	5.75362114e-15	1.36599027e-07	4.5810739900000004e-27	2.1804254899999997e-17	2.59880315e-23	2.8340735700000004e-21	6.19183915e-11	1.05897121e-12	2.53031442e-11	1.84850352e-24	5.12910187e-09	3.85425174e-21	1.3163763499999999e-18	2.42336833e-19	2.70756416e-10	7.004805609999999e-17	3.32811225e-16	0.000252871361	5.82038907e-12	0.401793179	3.89670313e-19	1.61058355e-19	5.0472589199999996e-17	4.34184152e-18	4.143577400000001e-15	4.23196499e-05	3.27328912e-05	5.0234675e-08	9.94307591e-07	0.0288253592	0.000488569388	3.47338032e-11	3.24024781e-08	7.95619095e-09	5.28182485e-09	4.82614961e-06	3.34887347e-12	1.50843628e-09	3.01151618e-25	2.87635799e-27	6.69368383e-10	2.18880921e-09	9.70467519e-12	0.0
180.0	0.000218934041	370768.714	233831914000.0	32.10655997010461	4.697043084532009e-09	1.14942733e-06	0.0708086164	0.138219752	0.000153459258	1.91307258e-07	5.31769877e-09	1.11367286e-09	3.74284712e-10	3.25258854e-09	0.000769815431	6.186922319999999e-17	1.24828254e-13	3.0763605699999997e-18	2.24762494e-16	2.85339104e-10	1.9673938800000003e-15	2.07251623e-09	0.103556574	0.246366311	9.616351220000002e-15	4.80245098e-08	3.2058893e-10	4.30065239e-14	4.85565447e-09	3.13324115e-17	7.91505631e-12	3.36338537e-11	3.6358478600000005e-21	2.92797422e-14	1.66785957e-10	5.15844495e-09	4.84612358e-07	3.2169303e-14	4.34262005e-11	0.00858026929	8.42114741e-05	6.88919228e-19	1.39970769e-23	2.53092299e-22	1.83779833e-19	5.35843158e-12	5.74779433e-15	1.36659303e-07	4.5922257500000005e-27	2.1805695399999997e-17	2.5990211200000002e-23	2.8325284600000002e-21	6.19196857e-11	1.05900038e-12	2.53054542e-11	1.8379214699999997e-24	4.82832683e-09	3.7032320300000004e-21	1.31275995e-18	2.37542978e-19	2.70772086e-10	6.30163963e-17	3.16549812e-16	0.000240117812	5.82168551e-12	0.401821156	3.66238408e-19	1.43316252e-19	5.0475366299999993e-17	4.05055303e-18	4.1445157300000005e-15	4.15687161e-05	3.2761664e-05	4.51062729e-08	8.56129682e-07	0.0288287966	0.000488767218	3.47196827e-11	3.2407154e-08	7.95714249e-09	5.44836655e-09	4.82875025e-06	3.30626795e-12	1.50876802e-09	2.73412575e-25	2.87659795e-27	6.69472747e-10	2.18907914e-09	9.62559635e-12	0.0
180.0	0.00040585972	367546.935	182394582000.0	32.10776212170731	8.707700093913036e-09	8.89556856e-07	0.0707956551	0.138218814	0.00013694932	1.34369062e-07	2.17459413e-09	8.12074457e-11	2.76768559e-10	2.47853738e-09	0.000769804385	4.1450132399999993e-17	1.22099945e-13	2.77242627e-18	1.91921737e-16	2.55939045e-10	1.2862970200000002e-15	2.07257118e-09	0.103558178	0.246379558	9.435474880000001e-15	4.60910093e-08	2.72986109e-10	3.65801855e-14	4.8558043e-09	3.1261338499999996e-17	7.34820849e-12	3.36355268e-11	3.64152374e-21	3.0596825900000004e-15	1.24697335e-10	2.62130028e-09	4.84541707e-07	3.19052641e-14	2.07578904e-11	0.00858043991	8.42105227e-05	5.73849634e-19	1.34485267e-23	2.45345203e-22	1.83792951e-19	5.35829224e-12	5.7348319800000006e-15	1.36746002e-07	4.60964661e-27	2.1806858699999998e-17	2.59919428e-23	2.8293131200000002e-21	6.19210736e-11	1.0590288e-12	2.53076287e-11	1.8158187e-24	4.36248733e-09	3.3999813800000004e-21	1.30150524e-18	2.30218947e-19	2.70785032e-10	5.353383439999999e-17	2.92345919e-16	0.000224032207	5.82358897e-12	0.401851101	3.36351986e-19	1.1902874e-19	5.0477674099999997e-17	3.68207778e-18	4.14537579e-15	4.05927776e-05	3.27905377e-05	4.00658166e-08	6.92767924e-07	0.0288315761	0.000488973393	3.46906555e-11	3.24117286e-08	7.95775239e-09	5.67053062e-09	4.83058684e-06	3.22132656e-12	1.50907821e-09	2.29788172e-25	2.87676639e-27	6.69550142e-10	2.18934325e-09	9.52223467e-12	0.0
180.0	0.000752382368	364328.373	142246995000.0	32.10888573563663	1.6142891163245202e-08	6.34732209e-07	0.0707868978	0.138219501	0.000117145617	9.04015282e-08	5.65785405e-10	2.30688289e-12	1.80750366e-10	1.76377413e-09	0.000769803959	2.72226369e-17	1.19340197e-13	2.4615730399999997e-18	1.5711366400000001e-16	2.19071704e-10	7.57666651e-16	2.07262882e-09	0.103560017	0.246390964	9.09431944e-15	4.3666104e-08	2.13092779e-10	3.00735843e-14	4.85595512e-09	3.1106781599999996e-17	6.5602675e-12	3.36369904e-11	3.6535151600000006e-21	1.09144708e-16	8.82105083e-11	1.1006726e-09	4.8444412e-07	3.14919737e-14	9.12091855e-12	0.00858063606	8.42106347e-05	4.58394204e-19	1.2669160000000001e-23	2.35750041e-22	1.83807955e-19	5.35808526e-12	5.7069092800000004e-15	1.36860124e-07	4.63807444e-27	2.1807856999999997e-17	2.5993403400000002e-23	2.82264227e-21	6.19226192e-11	1.0590581e-12	2.5309839e-11	1.77264431e-24	3.72958579e-09	2.8789307700000003e-21	1.27065378e-18	2.20428133e-19	2.70796451e-10	4.27169476e-17	2.616009e-16	0.000204331035	5.82656081e-12	0.401884353	2.9940218e-19	9.15713152e-20	5.0479712899999994e-17	3.23324828e-18	4.14621689e-15	3.93318964e-05	3.28121936e-05	3.56307522e-08	5.12081392e-07	0.0288339718	0.000489187786	3.46374102e-11	3.24172806e-08	7.9580088e-09	5.96673161e-09	4.83190131e-06	3.06925018e-12	1.50946998e-09	1.7785550300000002e-25	2.87688125e-27	6.69609775e-10	2.18962041e-09	9.38939788e-12	0.0
180.0	0.00139476573	361113.021	110917644000.0	32.10998923183818	2.992670500309847e-08	4.0430142e-07	0.0707806803	0.138221437	9.44539831e-05	5.8603859e-08	8.95645116e-11	1.11594331e-13	1.05264461e-10	1.19713873e-09	0.000769811572	1.74530381e-17	1.16769973e-13	2.15924799e-18	1.22962144e-16	1.83378265e-10	3.93015719e-16	2.07269006e-09	0.103562092	0.246401358	8.49630022e-15	4.13188236e-08	1.56021107e-10	2.38583884e-14	4.85611145e-09	3.07856204e-17	5.56893774e-12	3.36383451e-11	3.67822387e-21	1.96894161e-18	5.99853262e-11	3.55349049e-10	4.84328487e-07	3.08593491e-14	3.48060067e-12	0.00858085892	8.42115683e-05	3.52101517e-19	1.1610561800000001e-23	2.2424805e-22	1.83825097e-19	5.35788866e-12	5.6490465e-15	1.36993157e-07	4.68559615e-27	2.1808761199999997e-17	2.5994711300000002e-23	2.80906592e-21	6.19243623e-11	1.05908913e-12	2.5312222e-11	1.69377505e-24	2.98236075e-09	2.16098951e-21	1.19765452e-18	2.0905661399999999e-19	2.70807102e-10	3.21845745e-17	2.28399892e-16	0.000180986809	5.83123423e-12	0.401921647	2.55574168e-19	6.62424973e-20	5.048159909999999e-17	2.7139431599999998e-18	4.14706698e-15	3.77001639e-05	3.28096672e-05	3.16779483e-08	3.29992534e-07	0.0288361704	0.000489398159	3.45468316e-11	3.24250756e-08	7.95784979e-09	6.36371649e-09	4.8328598e-06	2.82845405e-12	1.510144e-09	1.29990473e-25	2.87695541e-27	6.69657843e-10	2.18992429e-09	9.22134165e-12	0.0
180.0	0.0025856154	357900.874	86474407700.0	32.11109162566324	5.54800022840496e-08	2.16269956e-07	0.0707754616	0.138224266	7.01230557e-05	3.64205549e-08	8.28656739e-12	1.40614961e-14	5.58193069e-11	7.91609804e-10	0.000769824981	1.0797561999999999e-17	1.14531092e-13	1.8656153899999998e-18	9.186511549999999e-17	1.54872388e-10	1.7000020500000001e-16	2.07275437e-09	0.103564335	0.24641115	7.542987e-15	3.94451975e-08	1.12140555e-10	1.81885529e-14	4.85627327e-09	3.0152885499999996e-17	4.44957199e-12	3.36396386e-11	3.72692996e-21	8.51511188e-19	3.98612769e-11	7.79565452e-11	4.84212915e-07	2.98916122e-14	1.07036884e-12	0.00858110367	8.42131021e-05	2.62316274e-19	1.02631483e-23	2.11044954e-22	1.83844191e-19	5.35786673e-12	5.5350993000000005e-15	1.37127034e-07	4.76423873e-27	2.1809604199999997e-17	2.59959392e-23	2.78254426e-21	6.19263075e-11	1.05912177e-12	2.53148873e-11	1.5607026599999999e-24	2.2285077e-09	1.40709086e-21	1.0549663699999999e-18	1.97744847e-19	2.70817328e-10	2.32571998e-17	1.97787965e-16	0.000154487359	5.83846719e-12	0.401962832	2.0676884499999999e-19	4.6403884600000004e-20	5.048337059999999e-17	2.1565967e-18	4.14791665e-15	3.55833622e-05	3.27483143e-05	2.78740731e-08	1.72975704e-07	0.0288382823	0.000489579924	3.44012466e-11	3.24359333e-08	7.95720778e-09	6.900883e-09	4.83357399e-06	2.49186538e-12	1.51154586e-09	9.304942920000001e-26	2.8769998400000002e-27	6.69698189e-10	2.19026204e-09	9.01289049e-12	0.0
