Dominant_spec,Instellation,Planet_mass,T_inf,Lim_flux[1/cm^2_s],Lim_flux[kg/s],Homopause_alt[km],Exobase_alt[km],Homopause_pressure[bar],Exobase_pressure[bar],Homopause_temp[K],Exobase_temp[K]
CO2,1_F_earth,10_M_earth,5000,19160201830.063087,153848.6775791065,7523.193949183557,76882.54552448682,1.15263764099075e-07,4.8207885126350615e-15,180.0458289360655,4999.985903481357
CO2,1_F_earth,10_M_earth,6000,25774505678.310234,245671.26606910717,7523.193949183557,94373.22446121548,1.15263764099075e-07,2.2270415488086064e-15,180.0458289360655,5999.990462244042
CO2,1_F_earth,10_M_earth,7000,33483724770.44176,364031.27857980115,7523.193949183557,108848.22914768057,1.15263764099075e-07,2.2270415488086064e-15,180.0458289360655,6999.988823441453
CO2,1000_F_earth,1_M_earth,200,53800943821.31267,600.0532741811586,950.4451380127512,972.3157481354416,7.278953843983146e-12,3.1207061265801594e-13,682.843,245.49292601099143
CO2,1000_F_earth,1_M_earth,300,51676981188.33977,577.7543129659111,950.4451380127512,981.0914018455337,7.278953843983146e-12,3.1207061265801594e-13,682.843,336.071038148686
CO2,1000_F_earth,1_M_earth,500,49129672167.47582,551.9229395468283,950.4451380127512,998.6427092657182,7.278953843983146e-12,3.1207061265801594e-13,682.843,517.2272624240751
CO2,1000_F_earth,1_M_earth,1000,46189594871.557556,525.1437026603779,950.4451380127512,1042.5209778161789,7.278953843983146e-12,3.1207061265801594e-13,682.843,970.117823112548
CO2,1000_F_earth,1_M_earth,2000,44168581171.21658,514.2258048462184,950.4451380127512,1130.2775149171007,7.278953843983146e-12,3.1207061265801594e-13,682.843,1875.8989444894937
CO2,1000_F_earth,1_M_earth,3000,43640140645.81825,520.1302454778645,950.4451380127512,1218.0340520180223,7.278953843983146e-12,3.1207061265801594e-13,682.843,2781.6800658664392
CO2,1000_F_earth,1_M_earth,4000,43725138633.53914,533.3651714903482,950.4451380127512,1305.7905891189441,7.278953843983146e-12,3.1207061265801594e-13,682.843,3687.4611872433848
CO2,1000_F_earth,1_M_earth,5000,44175263530.20043,551.346656167458,950.4451380127512,1393.547126219866,7.278953843983146e-12,3.1207061265801594e-13,682.843,4593.242308620331
CO2,1000_F_earth,1_M_earth,6000,44886987434.25434,573.0670703544323,950.4451380127512,1481.3036633207876,7.278953843983146e-12,3.1207061265801594e-13,682.843,5499.023429997276
CO2,1000_F_earth,1_M_earth,7000,45807586114.31729,598.0694056868549,950.4451380127512,1569.0602004217092,7.278953843983146e-12,3.1207061265801594e-13,682.843,6404.804551374222
CO2,1000_F_earth,10_M_earth,200,18419805.236770045,67.48395700773915,9866.575603845236,13476.325290623103,2.8840325561413e-08,1.4234210571036583e-14,155.72025233255675,199.99917547266506
CO2,1000_F_earth,10_M_earth,300,18353619.595593628,69.09318169527565,9866.575603845236,15281.184954313376,2.8840325561413e-08,1.4234210571036583e-14,155.72025233255675,299.9973133858683
CO2,1000_F_earth,10_M_earth,500,18565525.459833622,73.71340902692154,9866.575603845236,18890.90428169392,2.8840325561413e-08,1.4234210571036583e-14,155.72025233255675,499.9935892122749
CO2,1000_F_earth,10_M_earth,1000,20086255.55364833,90.57208856449866,9866.575603845236,27915.202600145287,2.8840325561413e-08,1.4234210571036583e-14,155.72025233255675,999.9842787782911
CO2,1000_F_earth,10_M_earth,2000,26984694.723663826,156.7518459232309,9866.575603845236,47682.87281959317,2.8840325561413e-08,6.886523717762775e-15,155.72025233255675,1999.9800782854043
CO2,1000_F_earth,10_M_earth,3000,36505887.60555467,263.0606462248786,9866.575603845236,66591.0122024638,2.8840325561413e-08,6.886523717762775e-15,155.72025233255675,2999.9692763912662
CO2,1000_F_earth,10_M_earth,4000,50719766.5356412,443.9724451019405,9866.575603845236,85499.15158533442,2.8840325561413e-08,6.886523717762775e-15,155.72025233255675,3999.958474497128
CO2,1000_F_earth,10_M_earth,5000,71609189.05486746,748.4092300326371,9866.575603845236,104407.29096820505,2.8840325561413e-08,6.886523717762775e-15,155.72025233255675,4999.94767260299
CO2,1000_F_earth,10_M_earth,6000,106843267.82672133,1370.7743330886778,9866.575603845236,128472.50045063635,2.8840325561413e-08,3.331706291587889e-15,155.72025233255675,5999.963378940165
CO2,1000_F_earth,10_M_earth,7000,153669072.2596346,2299.771606962347,9866.575603845236,148240.15272689017,2.8840325561413e-08,3.331706291587889e-15,155.72025233255675,6999.9571128027765
H2,1_F_earth,1_M_earth,200,525418191165.1734,10191.522684544218,3135.2655049646314,3291.3798977880806,1.3738237958832637e-12,1.912534135876122e-13,180.0,195.4418499635468
H2,1_F_earth,1_M_earth,300,515147758157.1279,10130.005406070075,3135.2655049646314,3357.320163591741,1.3738237958832637e-12,1.912534135876122e-13,180.0,272.6510997812807
H2,1_F_earth,1_M_earth,500,513625465178.5271,10377.471390581564,3135.2655049646314,3489.200695199062,1.3738237958832637e-12,1.912534135876122e-13,180.0,427.0695994167486
H2,1_F_earth,1_M_earth,1000,537085537476.6503,11593.837190528588,3135.2655049646314,3818.902024217364,1.3738237958832637e-12,1.912534135876122e-13,180.0,813.1158485054183
H2,1_F_earth,1_M_earth,2000,610405478298.2415,14947.731972328145,3135.2655049646314,4478.304682253969,1.3738237958832637e-12,1.912534135876122e-13,180.0,1585.2083466827576
H2,1_F_earth,1_M_earth,3000,755373691159.98,22486.329497236962,3135.2655049646314,5584.856670554002,1.3738237958832637e-12,1.2892728213968138e-13,180.0,2521.8551822515633
H2,1_F_earth,1_M_earth,4000,876410546102.3264,29760.825548762605,3135.2655049646314,6394.375737687407,1.3738237958832637e-12,1.2892728213968138e-13,180.0,3352.3002823407705
H2,1_F_earth,1_M_earth,5000,1021499096198.6405,39248.50438512091,3135.2655049646314,7203.894804820811,1.3738237958832637e-12,1.2892728213968138e-13,180.0,4182.745382429977
H2,1_F_earth,1_M_earth,6000,1290705110657.0269,62896.806890600834,3135.2655049646314,8909.297747871626,1.3738237958832637e-12,8.691214325599685e-14,180.0,5265.849576563429
H2,1_F_earth,1_M_earth,7000,1513125559310.9978,83323.34061443708,3135.2655049646314,9868.655787394542,1.3738237958832637e-12,8.691214325599685e-14,180.0,6139.706892124155
H2,1_F_earth,10_M_earth,200,14600795946.150368,193773.9042859746,66132.82343754619,132687.8304648534,1.93476445493e-09,3.061881861342166e-15,143.72153176293844,199.9974889086272
H2,1_F_earth,10_M_earth,300,15697936393.57108,275783.7845031248,66132.82343754619,170503.05422926354,1.93476445493e-09,1.6209420671545108e-15,143.72153176293844,299.9956723344449
H2,1_F_earth,10_M_earth,500,16594701866.377419,448816.59908753115,66132.82343754619,240082.6351905724,1.93476445493e-09,1.6209420671545108e-15,143.72153176293844,499.9901339316133
H2,1_F_earth,10_M_earth,1000,20767315166.18484,1383531.3491472187,66132.82343754619,444287.0755714436,1.93476445493e-09,4.54282095067802e-16,143.72153176293844,999.9908664804336
H2,1_F_earth,10_M_earth,2000,29220109614.404045,5797154.30845531,66132.82343754619,852695.127129365,1.93476445493e-09,2.4049424229832915e-16,143.72153176293844,1999.9877114521582
H2,1_F_earth,10_M_earth,3000,43372590401.94408,19319785.95140521,66132.82343754619,1336736.3986282765,1.93476445493e-09,6.740045215484835e-17,143.72153176293844,2999.992716727176
H2,1_F_earth,10_M_earth,4000,60421095427.97702,44859663.51100201,66132.82343754619,1760270.8915811083,1.93476445493e-09,6.740045215484835e-17,143.72153176293844,3999.9901668102457
H2,1_F_earth,10_M_earth,5000,87761455717.64558,104381737.57138966,66132.82343754619,2259437.826381011,1.93476445493e-09,3.568139895349791e-17,143.72153176293844,4999.992314645373
H2,1_F_earth,10_M_earth,6000,127905047156.19502,227407171.51514632,66132.82343754619,2788857.2527709324,1.93476445493e-09,1.888952062745314e-17,143.72153176293844,5999.994248033515
H2,1_F_earth,10_M_earth,7000,180796281947.72195,429619069.7186129,66132.82343754619,3242644.6510338183,1.93476445493e-09,1.888952062745314e-17,143.72153176293844,6999.993265845506
H2,1000_F_earth,1_M_earth,200,104174951323.1738,30496.581420989238,20659.1981,30994.844957521334,7.47831714e-07,7.937450580337896e-15,875.864298,200.00070675253107
H2,1000_F_earth,1_M_earth,300,105047177604.88905,39861.71577620988,20659.1981,36162.65573086547,7.47831714e-07,7.937450580337896e-15,875.864298,300.0006021823484
H2,1000_F_earth,1_M_earth,500,106818195591.37753,62660.73588281602,20659.1981,46498.27727755372,7.47831714e-07,7.937450580337896e-15,875.864298,500.00039304198305
H2,1000_F_earth,1_M_earth,1000,115847138483.7779,159461.9720897135,20659.1981,74584.20823555713,7.47831714e-07,3.4452512982259196e-15,875.864298,999.9999305840176
H2,1000_F_earth,1_M_earth,2000,134473646572.36234,584958.2314484762,20659.1981,137496.71878181555,7.47831714e-07,6.490836153064366e-16,875.864298,1999.9998202407212
H2,1000_F_earth,1_M_earth,3000,149126569639.331,1369723.7714570037,20659.1981,202656.1081707244,7.47831714e-07,2.817348146810743e-16,875.864298,2999.9998183607345
H2,1000_F_earth,1_M_earth,4000,159237553087.7484,2435074.6069885725,20659.1981,263321.7440510485,7.47831714e-07,2.817348146810743e-16,875.864298,3999.999732848653
H2,1000_F_earth,1_M_earth,5000,176478826775.88995,4329905.7011156725,20659.1981,335221.762556174,7.47831714e-07,1.2228702732837547e-16,875.864298,4999.999811411446
H2,1000_F_earth,1_M_earth,6000,188796244356.43784,6495816.13290674,20659.1981,398134.27517791983,7.47831714e-07,1.2228702732837547e-16,875.864298,5999.9997656834275
H2,1000_F_earth,1_M_earth,7000,209396908087.63318,10278734.4474615,20659.1981,476774.92054306716,7.47831714e-07,5.3078697674403537e-17,875.864298,6999.999850244738
H2,1000_F_earth,10_M_earth,200,11868645377.181757,152172.83464160564,60251.44852583345,128392.09570251348,1.955545654344e-09,3.0717112467538146e-15,142.54160285231836,199.9974506009005
H2,1000_F_earth,10_M_earth,300,12198335687.036495,202542.5765054814,60251.44852583345,162461.7508023267,1.955545654344e-09,3.0717112467538146e-15,142.54160285231836,299.99301365308077
H2,1000_F_earth,10_M_earth,500,13469200886.82515,360764.1453858957,60251.44852583345,238345.55554694837,1.955545654344e-09,1.6255666816385096e-15,142.54160285231836,499.9901592516531
H2,1000_F_earth,10_M_earth,1000,16838378093.918121,1134287.7171693076,60251.44852583345,447415.0956321274,1.955545654344e-09,4.552538129586589e-16,142.54160285231836,999.9909123355671
H2,1000_F_earth,10_M_earth,2000,23673387174.42209,4821894.337319173,60251.44852583345,865553.3237082561,1.955545654344e-09,2.409228506802409e-16,142.54160285231836,1999.9877854739336
H2,1000_F_earth,10_M_earth,3000,35130601032.92346,16177437.857632667,60251.44852583345,1361126.691627943,1.955545654344e-09,6.747249906136982e-17,142.54160285231836,2999.9927660743065
H2,1000_F_earth,10_M_earth,4000,48938556870.44696,37680370.00098738,60251.44852583345,1794751.7402990481,1.955545654344e-09,6.747249906136982e-17,142.54160285231836,3999.9902344799
H2,1000_F_earth,10_M_earth,5000,71090140340.0031,87883186.1497954,60251.44852583345,2305811.13739212,1.955545654344e-09,3.5706821895111335e-17,142.54160285231836,4999.992370053056
H2,1000_F_earth,10_M_earth,6000,103626075282.54938,191792527.5587607,60251.44852583345,2847843.780146727,1.955545654344e-09,1.889624880634024e-17,142.54160285231836,5999.99429126423
H2,1000_F_earth,10_M_earth,7000,146510808851.20322,362757324.24968,60251.44852583345,3312442.495409059,1.955545654344e-09,1.889624880634024e-17,142.54160285231836,6999.99331665453
H2O,1_F_earth,1_M_earth,200,217997163613.11108,45090.810862933584,22376.114987365167,25046.99996188437,3.981246387643e-09,1.4234437844797687e-14,126.8018043700962,199.99398145760318
H2O,1_F_earth,1_M_earth,300,249044574619.07715,55993.40727738982,22376.114987365167,26382.4000146463,3.981246387643e-09,1.4234437844797687e-14,126.8018043700962,299.985759202471
H2O,1_F_earth,1_M_earth,500,304075036367.5472,79992.00074448777,22376.114987365167,29053.20012017016,3.981246387643e-09,1.4234437844797687e-14,126.8018043700962,499.9693146922067
H2O,1_F_earth,1_M_earth,1000,441022250989.3151,163963.00645863413,22376.114987365167,35730.20038397981,3.981246387643e-09,1.4234437844797687e-14,126.8018043700962,999.9282034165459
H2O,1_F_earth,1_M_earth,2000,847967514299.4124,574054.3582334766,22376.114987365167,50420.11922471559,3.981246387643e-09,7.356530138455399e-15,126.8018043700962,1999.9061197574533
H2O,1_F_earth,1_M_earth,3000,1545367787036.6763,1720706.7254200862,22376.114987365167,66445.73950804934,3.981246387643e-09,3.801944008472489e-15,126.8018043700962,2999.912228083593
H2O,1_F_earth,1_M_earth,4000,2757422743426.2354,4710342.4553784905,22376.114987365167,83806.92108062425,3.981246387643e-09,1.9648907802333515e-15,126.8018043700962,3999.92787941509
H2O,1_F_earth,1_M_earth,5000,4660283959602.458,10905416.733708505,22376.114987365167,99164.61707826218,3.981246387643e-09,1.9648907802333515e-15,126.8018043700962,4999.909258993085
H2O,1_F_earth,1_M_earth,6000,8170338865826.186,26783847.295815025,22376.114987365167,118529.08663244985,3.981246387643e-09,1.0154793888711647e-15,126.8018043700962,5999.933340247059
H2O,1_F_earth,1_M_earth,7000,13673630270712.355,57071301.09433651,22376.114987365167,134554.5795636044,3.981246387643e-09,1.0154793888711647e-15,126.8018043700962,6999.921990425256
H2O,1_F_earth,10_M_earth,200,100375430634.90527,434576.85322082293,18720.78048320904,24968.983589124113,7.370587367087e-09,9.033042068396804e-15,169.702981244422,199.99888403943896
H2O,1_F_earth,10_M_earth,300,113558942131.90591,513299.6990358993,18720.78048320904,28093.02653535416,7.370587367087e-09,9.033042068396804e-15,169.702981244422,299.99520063887064
H2O,1_F_earth,10_M_earth,500,135454876636.39914,665576.421738648,18720.78048320904,34341.11242781426,7.370587367087e-09,9.033042068396804e-15,169.702981244422,499.98783383773406
H2O,1_F_earth,10_M_earth,1000,183152968936.64325,1093294.05354684,18720.78048320904,49961.327158964494,7.370587367087e-09,9.033042068396804e-15,169.702981244422,999.9694168348924
H2O,1_F_earth,10_M_earth,2000,300341484946.7729,2595068.1586017264,18720.78048320904,84177.57065668552,7.370587367087e-09,4.5735204943523635e-15,169.702981244422,1999.9595346807935
H2O,1_F_earth,10_M_earth,3000,443808275344.692,5173112.187771075,18720.78048320904,116905.92889123346,7.370587367087e-09,4.5735204943523635e-15,169.702981244422,2999.9374260728505
H2O,1_F_earth,10_M_earth,4000,671091202081.5693,10604137.90335172,18720.78048320904,155585.5963437332,7.370587367087e-09,2.315619649934118e-15,169.702981244422,3999.949171616466
H2O,1_F_earth,10_M_earth,5000,960008294505.013,19193238.43343934,18720.78048320904,189801.78874638642,7.370587367087e-09,2.315619649934118e-15,169.702981244422,4999.935901527153
H2O,1_F_earth,10_M_earth,6000,1364200690798.6343,33664024.291367374,18720.78048320904,224017.98114903967,7.370587367087e-09,2.315619649934118e-15,169.702981244422,5999.92263143784
H2O,1_F_earth,10_M_earth,7000,2013929854565.6792,63492219.92990527,18720.78048320904,268648.5758749174,7.370587367087e-09,1.1724216322595246e-15,169.702981244422,6999.945596619952
H2O,1000_F_earth,1_M_earth,200,1940505419363.2832,24985.253692567843,1439.12222,1512.1673882137516,1e-10,2.7122725793320297e-13,664.207,205.51711053491857
H2O,1000_F_earth,1_M_earth,300,2120047212641.0024,27545.78084241992,1439.12222,1547.7439509730937,1e-10,2.7122725793320297e-13,664.207,304.32860830748155
H2O,1000_F_earth,1_M_earth,500,2403301882955.795,31794.057347077338,1439.12222,1618.8970764917779,1e-10,2.7122725793320297e-13,664.207,501.9516038526075
H2O,1000_F_earth,1_M_earth,1000,2918648049082.9634,40363.26893732032,1439.12222,1796.779890288488,1e-10,2.7122725793320297e-13,664.207,996.0090927154224
H2O,1000_F_earth,1_M_earth,2000,3676310385225.248,55400.55682395758,1439.12222,2152.5455178819084,1e-10,2.7122725793320297e-13,664.207,1984.1240704410525
H2O,1000_F_earth,1_M_earth,3000,4313158400302.527,70576.30049769046,1439.12222,2508.311145475329,1e-10,2.7122725793320297e-13,664.207,2972.239048166682
H2O,1000_F_earth,1_M_earth,4000,4910872431382.58,86969.97072983583,1439.12222,2864.0767730687494,1e-10,2.7122725793320297e-13,664.207,3960.3540258923117
H2O,1000_F_earth,1_M_earth,5000,5501341388504.328,105128.32654841852,1439.12222,3219.84240066217,1e-10,2.7122725793320297e-13,664.207,4948.469003617942
H2O,1000_F_earth,1_M_earth,6000,6602689284860.854,140855.60435231312,1439.12222,3759.109567015891,1e-10,1.5848931924611142e-13,664.207,5957.616289654558
H2O,1000_F_earth,1_M_earth,7000,7273793723392.118,167309.24223155668,1439.12222,4145.545805991437,1e-10,1.5848931924611142e-13,664.207,6949.673007307315
H2O,1000_F_earth,10_M_earth,200,39033991661.50947,183682.60682555728,18106.817730392064,31072.256496507394,2.9891606381848e-08,6.9608900894796715e-15,174.72954584969773,199.99973211420314
H2O,1000_F_earth,10_M_earth,300,44261094644.0235,226725.32435414838,18106.817730392064,37554.941082563535,2.9891606381848e-08,6.9608900894796715e-15,174.72954584969773,299.9986720390843
H2O,1000_F_earth,10_M_earth,500,52853845025.92438,317597.41080750927,18106.817730392064,50520.31025467581,2.9891606381848e-08,6.9608900894796715e-15,174.72954584969773,499.99655188884657
H2O,1000_F_earth,10_M_earth,1000,74445364897.32104,654092.0304211173,18106.817730392064,85880.55563533425,2.9891606381848e-08,3.3636680851609856e-15,174.72954584969773,999.9949295768242
