file,T_inf,atmosphere_type,mass_case,flux_case,weighted_mass_loss_kg_s_const,dominant_escaping_species_const,dominant_lambda_j_const,dominant_species_Mdot_kg_s_const,jeans_valid_const,T_exo_K_const,exobase_altitude_km_const,exobase_radius_m_const,exobase_index_const,weighted_mass_loss_kg_s_diss,dominant_escaping_species_diss,dominant_lambda_j_diss,dominant_species_Mdot_kg_s_diss,jeans_valid_diss,T_exo_K_diss,exobase_altitude_km_diss,exobase_radius_m_diss,exobase_index_diss,ratio_diss_const,delta_log10_Mdot,both_jeans_valid
H2_atmosphere_10_M_earth_1_F_earth.csv,2000,H2,10_M_earth,1_F_earth,28267.66673788793,H2,0.4355080974951651,28483.9388583322,False,1999.915273348856,982320.1192783671,1100820719.2783673,846,18696.205227180195,H,0.2044067156127909,18696.205227797636,False,1999.958556271883,1054176.0417966298,1172676641.7966297,903,0.6613989545207549,-0.17953649591494664,False
H2_atmosphere_10_M_earth_1_F_earth.csv,3000,H2,10_M_earth,1_F_earth,24412.650608271804,H2,0.1944400159926522,24599.472076024635,False,2999.9287101180867,1525219.4176029975,1643720017.6029975,894,15479.853539783133,H,0.0912361100084139,15479.853540294353,False,2999.9651288178675,1633004.733634153,1751505333.634153,951,0.6340914711874036,-0.19784808822789104,False
H2_atmosphere_10_M_earth_1_F_earth.csv,4000,H2,10_M_earth,1_F_earth,21298.831196342733,H2,0.1081259096391114,21461.83119394745,False,3999.93877187534,2098374.9264494707,2216875526.4494705,930,13567.12908202055,H,0.0508254525694311,13567.129082468606,False,3999.9696723908,2239568.231616968,2358068831.616967,986,0.6369893707759039,-0.19586781452789326,False
H2_atmosphere_10_M_earth_1_F_earth.csv,5000,H2,10_M_earth,1_F_earth,19225.856119554453,H2,0.0682372652516416,19372.99357632148,False,4999.945755873932,2691701.283900423,2810201883.900423,958,12018.988836848304,H,0.0320684486097835,12018.988837245228,False,4999.973466686311,2871345.1347019044,2989845734.7019043,1015,0.6251471332204496,-0.2040177560550025,False
H2_atmosphere_10_M_earth_1_F_earth.csv,6000,H2,10_M_earth,1_F_earth,17456.97132136079,H2,0.0466746536642002,17590.571962120495,False,5999.951605989746,3305198.392286787,3423698992.286787,982,11044.220949884211,H,0.0219776855335349,11044.220950248946,False,5999.976029404154,3516989.45176712,3635490051.76712,1038,0.6326538977795205,-0.19883381192847713,False
H2_atmosphere_10_M_earth_1000_F_earth.csv,200,H2,10_M_earth,1000_F_earth,50.76441519574366,H,8.31467337844168,87.12610310826348,True,199.9788339038749,169813.0508950321,288313650.8950321,689,154.5151590300892,H,8.18066177687477,154.51515957348772,True,199.98510416466013,174526.87639682973,293027476.3968297,717,3.0437691133501823,0.48341170571976166,True
H2_atmosphere_10_M_earth_1000_F_earth.csv,300,H2,10_M_earth,1000_F_earth,956.8679824899835,H,4.693249294302655,1623.1039234528796,True,299.9582052668366,222033.07161768957,340533671.61768955,709,2787.4501492523905,H,4.597595198517287,2787.4501590552886,True,299.97058657110904,229103.6102032569,347604210.20325685,737,2.9130979406363084,0.4643550861940468,True
H2_atmosphere_10_M_earth_1000_F_earth.csv,500,H2,10_M_earth,1000_F_earth,6036.2126416958745,H,2.1189053741489965,9037.869196458158,True,499.9396577331614,334048.0564755326,452548656.4755326,743,14829.11679635864,H,2.0631830569513805,14829.116848509642,True,499.95806307523566,346253.3519224792,464753951.9224792,772,2.4566922467119046,0.3903507552077702,True
H2_atmosphere_10_M_earth_1000_F_earth.csv,1000,H2,10_M_earth,1000_F_earth,13376.163744797272,H,0.6280900627796974,14937.486644348472,False,999.9343129064114,644809.5494145417,763310149.4145417,805,23669.47417804878,H,0.6079631444606141,23669.474261289528,False,999.9549177205728,670063.0573104891,788563657.3104892,835,1.7695263477359227,0.24785703354100042,False
H2_atmosphere_10_M_earth_1000_F_earth.csv,2000,H2,10_M_earth,1000_F_earth,11891.22589065303,H,0.1637365828770597,11982.4172366726,False,1999.946776578321,1345462.9716403598,1463963571.64036,883,18907.7178296224,H,0.158274537219076,18907.71789611701,False,1999.9634717714373,1395971.632213788,1514472232.213788,913,1.5900562316694875,0.20141248323362163,False
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,H2,10_M_earth,1000_F_earth,9915.619814071371,H2,0.1436265722309251,9954.566086369325,False,2999.9563394234174,2106728.3253684803,2225228925.36848,933,15579.323696166532,H,0.0694484052565184,15579.323750955862,False,2999.970034930669,2182492.077567824,2300992677.5678244,963,1.5711901009009777,0.19622873423002807,False
H2_atmosphere_10_M_earth_1000_F_earth.csv,4000,H2,10_M_earth,1000_F_earth,8587.660915129847,H2,0.0791899469143946,8645.162209184538,False,3999.9629749932137,2908401.700082428,3026902300.082428,970,13447.00841547069,H,0.0383161099935986,13447.008462761098,False,3999.974589046181,3009420.4822994843,3127921082.2994843,1000,1.5658522790274105,0.19475078873770132,False
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,H2,10_M_earth,1000_F_earth,7686.128233734367,H2,0.0497147546701659,7743.527937134878,False,4999.96761060454,3738697.418061356,3857198018.061356,999,12013.489797142378,H,0.0240693638266282,12013.48983939139,False,4999.977770552831,3864971.188204474,3983471788.204474,1029,1.5630092852751596,0.19396155801393214,False
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,H2O,1_M_earth,1_F_earth,11.972734694153573,H,7.519293773754879,47.12536912755875,True,199.55931316231897,25636.09822345991,31948123.59685991,456,69.42871546244393,H,7.378360444333399,88.45015345979216,True,199.852257559129,26198.611954219403,32510637.327619404,543,5.798902024977367,0.7633457712122363,True
H2O_atmosphere_1_M_earth_1_F_earth.csv,300,H2O,1_M_earth,1_F_earth,97.45685778257966,H,4.849733921409723,375.69694126371263,True,299.0207462646724,26745.86813343671,33057893.50683671,461,553.024666161567,H,4.718833394022835,704.5372546968779,True,299.6717003442837,27589.09358396553,33901118.95736553,548,5.67455876112209,0.7539320975726641,True
H2O_atmosphere_1_M_earth_1_F_earth.csv,500,H2O,1_M_earth,1_F_earth,471.665149926996,H,2.7246813239317547,1576.190506172217,True,498.0675734614865,29013.64614171768,35325671.515117675,468,2217.6454217691157,H,2.610155592959694,2825.2154251793377,True,499.3761045608065,30467.003285166564,36779028.65856656,558,4.701736861653572,0.6722583196571327,True
H2O_atmosphere_1_M_earth_1_F_earth.csv,1000,H2O,1_M_earth,1_F_earth,1361.9521233833125,H,1.160071559397709,3045.916555849683,False,996.4830432276336,35158.51712665257,41470542.50005257,488,4152.925417205422,H,1.0790830313438315,5290.704249936865,False,998.9065234463288,38162.84557412424,44474870.94752424,581,3.0492447905502535,0.48419229052405605,False
H2O_atmosphere_1_M_earth_1_F_earth.csv,2000,H2O,1_M_earth,1_F_earth,1804.258653459029,H2,0.8688887303701088,3753.046435149433,False,1995.0778784784632,48997.558023704005,55309583.39710401,522,3985.108043003057,H,0.3895250875317578,5054.006038823738,False,1998.5446315818533,55268.74590096992,61580771.274369925,619,2.20872325337779,0.3441413034403364,False
H2O_atmosphere_1_M_earth_1_F_earth.csv,3000,H2O,1_M_earth,1_F_earth,2471.640690889487,H2,0.4511793827896571,3596.785638473504,False,2994.820707412466,64646.45916668087,70958484.54008088,552,3516.714408333588,H,0.1982101875986375,4252.883897787216,False,2998.525228664902,74348.44112330998,80660466.49670999,652,1.4228259072187401,0.15315176434316757,False
H2O_atmosphere_1_M_earth_1_F_earth.csv,4000,H2O,1_M_earth,1_F_earth,4011.634199670963,H2O,2.457340190621459,5364.4690378306,True,3994.899789090096,81589.36426412997,87901389.63752997,577,3304.4157567940856,H,0.1185874908767853,3721.188376919757,False,3998.583777588726,94787.54948301298,101099574.85641298,679,0.8237081429471103,-0.08422664068195111,False
H2O_atmosphere_1_M_earth_1_F_earth.csv,5000,H2O,1_M_earth,1_F_earth,5257.233173918378,H2O,1.62757577544962,8291.505993195295,True,4995.193189935841,99826.5875466644,106138612.9200644,600,3133.748494441034,H,0.0782007322312388,3343.773510681453,False,4998.665248896594,116327.23869464934,122639264.06804934,702,0.5960832230131718,-0.22469310138028123,False
H2O_atmosphere_1_M_earth_1_F_earth.csv,6000,H2O,1_M_earth,1_F_earth,6015.48252406181,H2O,1.1506147445185262,10083.90187432722,False,5995.4368594335165,118776.11776465947,125088143.13805948,619,2965.0220804713945,H,0.055082057503072,3060.340151899792,False,5998.74872802845,138773.33208148583,145085357.45488584,722,0.49289846136388316,-0.30724253754058556,False
H2O_atmosphere_1_M_earth_1_F_earth.csv,7000,H2O,1_M_earth,1_F_earth,6255.9507109754095,H2O,0.8504373053724759,10784.944074133124,False,6995.740586334812,138729.0178478251,145041043.2212251,637,2829.9341678006967,H,0.0407363194110851,2864.4693998644198,False,6998.8172494828,161834.5275023673,168146552.8757673,739,0.4523587698406693,-0.34451698563579874,False
H2O_atmosphere_1_M_earth_1000_F_earth.csv,200,H2O,1_M_earth,1000_F_earth,2.629366186236301e-07,H,23.705638810480004,4.613765649734122e-06,True,258.8206749954309,1501.7111561369366,7813469.240536937,221,2.1263089097450187e-07,H,27.78049946521401,4.449587091649917e-07,True,220.3152640788256,1520.9131549832168,7832671.239383217,309,0.8086773614399586,-0.09222471459844946,True
H2O_atmosphere_1_M_earth_1000_F_earth.csv,300,H2O,1_M_earth,1000_F_earth,6.969431424024701e-05,H,17.704368469342192,0.0012229305832627,True,346.1494582762882,1510.8295895813387,7822587.673981339,221,0.0005732131346793,H,19.34231155182748,0.0011995255031591,True,315.74752835870163,1537.8179643052313,7849576.048705231,310,8.224675727539928,0.9151187841276366,True
H2O_atmosphere_1_M_earth_1000_F_earth.csv,500,H2O,1_M_earth,1000_F_earth,0.0148374323506532,H,11.744586425932376,0.2603531721386647,True,520.5571691364769,1529.547429105443,7841305.513505443,222,0.4533076269964919,H,11.992524061455462,0.9486071174258136,True,507.0999579612619,1571.220782150805,7882978.866550805,310,30.55162215964783,1.4850342743586276,True
H2O_atmosphere_1_M_earth_1000_F_earth.csv,1000,H2O,1_M_earth,1000_F_earth,1.4119614273917829,H,6.344799049900841,24.77166103883073,True,957.9618804567104,1575.543291282869,7887301.375682869,222,63.53585555129786,H,6.102776939027397,132.9573146320919,True,985.8276328053804,1656.548795898214,7968306.880298214,312,44.99829408843213,1.653196049730372,True
H2O_atmosphere_1_M_earth_1000_F_earth.csv,2000,H2O,1_M_earth,1000_F_earth,12.772639300158216,H,3.269583541832193,223.36086819902408,True,1836.763432999791,1670.9247069707726,7982682.791370773,224,561.2546935804227,H,3.0277592856413547,1174.5008583832036,True,1944.9678388983657,1828.9234650915616,8140681.549491562,314,43.94195125931962,1.6428793380269122,True
H2O_atmosphere_1_M_earth_1000_F_earth.csv,3000,H2O,1_M_earth,1000_F_earth,23.52633119775961,H,2.183231736687984,408.8743473093517,True,2717.989053974931,1767.044506078873,8078802.590478873,225,962.3083491417118,H,1.9821399339703611,2013.7595195242827,True,2907.1949246659838,2007.5282511016064,8319286.335501607,317,40.90346008702587,1.6117600472039855,True
H2O_atmosphere_1_M_earth_1000_F_earth.csv,4000,H2O,1_M_earth,1000_F_earth,29.407760521389307,H,1.624864929281474,507.7986570684485,True,3606.8689440895087,1868.121448651064,8179879.533051064,227,1156.8764228975076,H,1.4559798723003186,2420.9193213359995,False,3872.1806989072447,2191.4645128217267,8503222.597221727,320,39.33915410036308,1.59482501716201,False
H2O_atmosphere_1_M_earth_1000_F_earth.csv,5000,H2O,1_M_earth,1000_F_earth,32.607127688108214,H,1.287999369312529,559.9017302914091,False,4495.152600844637,1968.3202455042156,8280078.329904215,228,1249.9988390720523,H,1.1405717006833436,2615.787397476297,False,4837.829247314864,2376.273832331301,8688031.916731302,322,38.33514104733382,1.5835970655045024,False
H2O_atmosphere_1_M_earth_1000_F_earth.csv,6000,H2O,1_M_earth,1000_F_earth,33.60704969039011,H,1.0597878202797175,574.3368374118387,False,5393.546923839927,2075.135832973415,8386893.917373415,230,1264.798728671405,H,0.9294020124256211,2646.696585998969,False,5807.530048894498,2570.010660080848,8881768.744480848,325,37.634923039170324,1.5755910322688482,False
H2O_atmosphere_1_M_earth_1000_F_earth.csv,7000,H2O,1_M_earth,1000_F_earth,34.17793135200079,H,0.8977924297655936,581.2315292924417,False,6288.536648925166,2179.440540163815,8491198.624563815,231,1249.9616199401223,H,0.7786881499978304,2615.1607495992453,False,6779.593238552982,2769.1092659758665,9080867.350375868,328,36.57218475473792,1.5631509050628418,False
H2O_atmosphere_10_M_earth_1_F_earth.csv,200,H2O,10_M_earth,1_F_earth,0.0001013248306423,H,16.960869281235794,0.0072269418296648,True,199.7554786965869,22996.56180530274,141497161.80530274,466,0.1107283082407634,H,16.831925874830233,0.1617499850353209,True,199.9444647329141,23945.75468396693,142446354.68396693,584,1092.8052634172157,3.038542778090338,True
H2O_atmosphere_10_M_earth_1_F_earth.csv,300,H2O,10_M_earth,1_F_earth,0.0177025679947792,H,11.213624784249124,1.261296570094117,True,299.23420059809666,24368.16346986729,142868763.4698673,467,19.437061933090543,H,11.081133722400644,28.39332169666973,True,299.8260729281036,25790.964734134704,144291564.7341347,585,1097.97979246982,3.04059434730933,True
H2O_atmosphere_10_M_earth_1_F_earth.csv,500,H2O,10_M_earth,1_F_earth,0.947757172110305,H,6.6068654787409375,61.27366163073687,True,498.23055726018697,27135.389543127745,145635989.54312775,469,913.0400089672178,H,6.481379581097723,1333.7529502029222,True,499.6080978052576,29545.71768400514,148046317.68400514,589,963.3691369849674,2.983792728908222,True
H2O_atmosphere_10_M_earth_1_F_earth.csv,1000,H2O,10_M_earth,1_F_earth,42.60210975929227,H,3.151402125508937,745.1291274302108,True,995.9880208470244,34233.70628365764,152734306.28365764,475,10934.933684860309,H,3.044641305051712,15973.560763183816,True,999.1225055870304,39093.392696762174,157593992.69676217,596,256.67587231346465,2.4093850466472846,True
H2O_atmosphere_10_M_earth_1_F_earth.csv,2000,H2O,10_M_earth,1_F_earth,397.1188021772562,H2,2.8717830612544644,4947.663232980829,True,1992.3757886683768,49071.47438764572,167572074.38764572,486,24534.844895548013,H,1.3512401120320874,35840.07384350357,False,1998.3941160866752,59033.124400830566,177533724.40083057,610,61.78212857470482,1.7908628669360342,False
H2O_atmosphere_10_M_earth_1_F_earth.csv,3000,H2O,10_M_earth,1_F_earth,698.9979013206244,H2,1.7508468935327164,8896.563778563588,True,2989.6333399205,64671.123989984575,183171723.98998457,496,26282.207612481758,H,0.8051852670039988,38391.17455180069,False,2997.923479993982,80098.90971282133,198599509.71282133,624,37.59983765734703,1.5751859698034438,False
H2O_atmosphere_10_M_earth_1_F_earth.csv,4000,H2O,10_M_earth,1_F_earth,942.792002005101,H2,1.203756103331743,10547.149636214885,False,3987.798850297399,81233.7612479606,199734361.2479606,507,25517.40678387511,H,0.5439357363485181,37218.88487309836,False,3997.586526542933,101969.18059210468,220469780.59210467,636,27.065786228145207,1.4324206473363916,False
H2O_atmosphere_10_M_earth_1_F_earth.csv,5000,H2O,10_M_earth,1_F_earth,2297.006461345657,H2,0.8861654690758463,11069.883637708344,False,4986.44127808034,98479.04731122058,216979647.3112206,517,24093.44721562565,H,0.3942755195189968,34779.619382999845,False,4997.384531194607,124804.91572623428,243305515.7262343,648,10.489063753660913,1.0207367251082446,False
H2O_atmosphere_10_M_earth_1_F_earth.csv,6000,H2O,10_M_earth,1_F_earth,7450.843621156991,H2,0.6822714208326892,11127.666277196233,False,5985.391893240218,116286.78568932904,234787385.68932903,526,23221.59502194759,H,0.2995365916414038,32551.537285533115,False,5997.2520188793005,148364.85072823768,266865450.7282377,659,3.1166396991622363,0.4936865983274967,False
H2O_atmosphere_10_M_earth_1_F_earth.csv,7000,H2O,10_M_earth,1_F_earth,18622.356890480085,H2O,4.876983750380799,19603.74419398201,True,6984.721805533483,134817.7313294362,253318331.3294362,535,23039.091341635205,H,0.2354162542770312,30726.02425394864,False,6997.161843404626,172528.33549066223,291028935.4906622,669,1.237173762544149,0.09243070109583401,False
H2O_atmosphere_10_M_earth_1000_F_earth.csv,200,H2O,10_M_earth,1000_F_earth,34.33390865906322,H,9.834275272654171,34.78198953460275,True,199.9808647890673,125260.12487605184,243760724.87605184,673,35.33159984090757,H,9.828023626946177,35.335452095158395,True,199.98110303095467,125414.8914800095,243915491.4800095,674,1.0290584795267983,0.012440055631370617,True
H2O_atmosphere_10_M_earth_1000_F_earth.csv,300,H2O,10_M_earth,1000_F_earth,1288.466494607036,H,5.496874715901612,1305.279552043493,True,299.95435366967314,172251.946266786,290752546.266786,694,1323.7465495071915,H,5.492479105000571,1323.8908794638116,True,299.9549219867889,172484.0831416546,290984683.1416546,695,1.0273814298220578,0.011731711477187786,True
H2O_atmosphere_10_M_earth_1000_F_earth.csv,500,H2O,10_M_earth,1000_F_earth,11161.09524711954,H,2.4452118397746463,11306.35856659675,True,499.93151158038825,273663.2281505847,392163828.1505847,730,11447.651044563523,H,2.4427976560323588,11448.899198131348,True,499.9323642916757,274050.1287784921,392550728.7784921,731,1.0256745230731668,0.01100956812603101,True
H2O_atmosphere_10_M_earth_1000_F_earth.csv,1000,H2O,10_M_earth,1000_F_earth,22223.5246270738,H,0.7101666872545078,22509.84966981109,False,999.9260225873812,556596.6953430639,675097295.343064,795,22767.09581811297,H,0.7093529169062264,22769.578146429656,False,999.9269436390732,557370.5450510363,675871145.0510362,796,1.024459270082522,0.010494696626881874,False
H2O_atmosphere_10_M_earth_1000_F_earth.csv,2000,H2O,10_M_earth,1000_F_earth,18350.34218388269,H,0.1823568853863635,18585.59462746313,False,1999.940810600079,1195983.1654125273,1314483765.412527,875,18793.44244623272,H,0.18214235069384,18795.491405782297,False,1999.9415475344351,1197530.9330969718,1316031533.0969718,876,1.0241467029829672,0.010362171222388049,False
H2O_atmosphere_10_M_earth_1000_F_earth.csv,3000,H2O,10_M_earth,1000_F_earth,15347.448861733948,H,0.0795805839773698,15544.094407792654,False,2999.9512398975808,1889543.3669508875,2008043966.9508877,925,15492.3057722105,H,0.0793969558634254,15493.99467408616,False,2999.9524465090294,1894186.732035144,2012687332.035144,927,1.0094385009379458,0.004079865115342339,False
H2O_atmosphere_10_M_earth_1000_F_earth.csv,4000,H2O,10_M_earth,1000_F_earth,13162.15172465524,H,0.0437114986088683,13330.779066542407,False,3999.959072432071,2623346.8722616564,2741847472.2616563,963,13478.139981730064,H,0.0436621976366852,13479.609245787487,False,3999.959581998496,2626442.4671974247,2744943067.197425,964,1.0240073404170624,0.010303069814811067,False
H2O_atmosphere_10_M_earth_1000_F_earth.csv,5000,H2O,10_M_earth,1000_F_earth,11821.863486321849,H,0.0273970620959586,11973.315119480234,False,4999.9641439723455,3381141.6528230184,3499642252.8230186,992,12105.091158255282,H,0.0273668005615926,12106.41072172932,False,4999.964590395838,3385011.1582624284,3503511758.2624283,993,1.0239579548741309,0.010282124275514636,False
H2O_atmosphere_10_M_earth_1000_F_earth.csv,6000,H2O,10_M_earth,1000_F_earth,10807.466238719271,H,0.0186720717564185,10945.920789620266,False,5999.96797954618,4160605.894621443,4279106494.621443,1016,11065.930526303697,H,0.0186518307319146,11067.136802632913,False,5999.968378215073,4165249.309613925,4283749909.6139255,1017,1.02391534536175,0.010264051794073381,False
H2O_atmosphere_10_M_earth_1000_F_earth.csv,7000,H2O,10_M_earth,1000_F_earth,10073.789863412969,H,0.0134971991251031,10202.844694358975,False,6999.97081452352,4955548.330292234,5074048930.292234,1036,10165.126974846886,H,0.0134684384931333,10166.235052209782,False,6999.971536743702,4966382.978123718,5084883578.123718,1038,1.009066807296194,0.003919920527891963,False
CO2_atmosphere_1_M_earth_1_F_earth.csv,200,CO2,1_M_earth,1_F_earth,6.219822071456687e-19,H,36.95988583603254,1.5401432777787835e-14,True,195.6461560616075,320.1776430757549,6629686.445875755,176,4.3242118462717333e-13,H,36.27502079483728,1.0928800525527549e-11,True,199.07486462140767,329.00450560871604,6638513.308408716,304,695230.7954460504,5.842129001064422,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,300,CO2,1_M_earth,1_F_earth,1.472390909188964e-14,H,26.39407114344553,3.6459100217150047e-10,True,273.87693636964514,322.3166199962497,6631825.422796249,176,3.158795745965653e-08,H,24.50272268899189,7.983385142961441e-07,True,294.449187728446,335.1123415221144,6644621.144322114,304,2145351.2964879754,6.33149841709621,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,500,CO2,1_M_earth,1_F_earth,1.1655972750716422e-10,H,16.753942239022688,2.851819505459256e-06,True,431.1763620665636,326.7447610558104,6636253.56385581,177,0.0002405835046701,H,14.842537849188846,0.0060803892726476,True,485.19783394252266,347.32801334891,6656836.81614891,304,2064036.265487261,6.314717323654126,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,1000,CO2,1_M_earth,1_F_earth,4.922480303352656e-06,H,8.756419614595496,0.0033827747840199,True,823.6394277955692,337.5762529976731,6647085.055797673,177,0.1472633382890086,H,7.4474068567633935,3.721861245700689,True,962.5256653559916,378.2027060926454,6687711.508892645,305,29916.491121093746,4.475910654161981,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,2000,CO2,1_M_earth,1_F_earth,0.0098046736751509,H2,8.93803086560692,0.8427902324604415,True,1608.5655592535802,359.2392368813995,6668748.039681399,177,2.461046883692293,H,3.703356155957719,62.19928956309971,True,1917.8256550276344,440.2821845806847,6749790.987380684,306,251.00752612803467,2.399686743420773,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,3000,CO2,1_M_earth,1_F_earth,0.1085806934077116,H2,5.968487975664077,9.33630285476544,True,2400.786568249474,381.7380035832701,6691246.80638327,178,5.182635062708111,H,2.448319745493114,130.98337128670215,True,2874.206339230529,503.02784114621954,6812536.643946219,307,47.730723575762596,1.6787980181202564,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,4000,CO2,1_M_earth,1_F_earth,0.3305254276008354,H2,4.479579659395763,28.421598314696237,True,3188.299535713826,403.6751095580533,6713183.912358053,178,6.8990235149211205,H,1.8196030390926692,174.36190371917291,True,3831.6481880180095,566.440238519608,6875949.041319608,308,20.872897934051966,1.3195827494677739,True
