Dominant_spec,Instellation,Planet_mass,T_inf,Lim_flux[1/cm^2_s],Lim_flux[kg/s],Homopause_alt[km],Exobase_alt[km],Homopause_pressure[bar],Exobase_pressure[bar],Homopause_temp[K],Exobase_temp[K]
H2,1_F_earth,1_M_earth,6000,1112740860035.3804,42199.43004003383,3135.2655049646314,7115.915314400388,1.3738237958832637e-12,1.912534135876122e-13,180.0,4673.578339392116
H2,1_F_earth,1_M_earth,7000,1400687652088.2524,67483.93308706844,3135.2655049646314,8822.932939087621,1.3738237958832637e-12,1.2892728213968138e-13,180.0,5843.635582608391
H2,1_F_earth,10_M_earth,200,14600795946.150368,193773.9042859746,66132.82343754619,132687.8304648534,1.93476445493e-09,3.061881861342166e-15,143.72153176293844,199.9974889086272
H2,1_F_earth,10_M_earth,300,15016422400.472652,255590.3650732269,66132.82343754619,165964.6717612277,1.93476445493e-09,3.061881861342166e-15,143.72153176293844,299.99302700436533
H2,1_F_earth,10_M_earth,500,16594701866.377419,448816.59908753115,66132.82343754619,240082.6351905724,1.93476445493e-09,1.6209420671545108e-15,143.72153176293844,499.9901339316133
H2,1_F_earth,10_M_earth,1000,19937154226.097313,1257781.1998626003,66132.82343754619,429159.64759997214,1.93476445493e-09,8.581171005465874e-16,143.72153176293844,999.9852835226625
H2,1_F_earth,10_M_earth,2000,29220109614.404045,5797154.30845531,66132.82343754619,852695.127129365,1.93476445493e-09,2.4049424229832915e-16,143.72153176293844,1999.9877114521582
H2,1_F_earth,10_M_earth,3000,41823887042.83005,17486146.87834602,66132.82343754619,1291356.571064478,1.93476445493e-09,1.2731622312786816e-16,143.72153176293844,2999.9882647517557
H2,1_F_earth,10_M_earth,5000,87761455717.64558,104381737.57138966,66132.82343754619,2259437.826381011,1.93476445493e-09,3.568139895349791e-17,143.72153176293844,4999.992314645373
H2,1_F_earth,10_M_earth,6000,123641956647.70638,206317246.13033184,66132.82343754619,2698098.8145852773,1.93476445493e-09,3.568139895349791e-17,143.72153176293844,5999.990732084843
H2,1_F_earth,10_M_earth,7000,180796281947.72195,429619069.7186129,66132.82343754619,3242644.6510338183,1.93476445493e-09,1.888952062745314e-17,143.72153176293844,6999.993265845506
H2,1000_F_earth,1_M_earth,200,99645683919.60922,28472.17180697747,20659.1981,30545.48526083749,7.47831714e-07,1.8286945207088065e-14,875.864298,200.00132163785509
H2,1000_F_earth,1_M_earth,300,100479973447.81773,36928.0532761824,20659.1981,35488.606204385775,7.47831714e-07,1.8286945207088065e-14,875.864298,300.0011260900419
H2,1000_F_earth,1_M_earth,500,106818195591.37753,62660.73588281602,20659.1981,46498.27727755372,7.47831714e-07,7.937450580337896e-15,875.864298,500.00039304198305
H2,1000_F_earth,1_M_earth,1000,115847138483.7779,159461.9720897135,20659.1981,74584.20823555713,7.47831714e-07,3.4452512982259196e-15,875.864298,999.9999305840176
H2,1000_F_earth,1_M_earth,2000,129301589756.35397,527857.3365598278,20659.1981,133002.9632885885,7.47831714e-07,1.4954117052810852e-15,875.864298,1999.9996638474472
H2,1000_F_earth,1_M_earth,3000,143603366908.07123,1235272.692542279,20659.1981,195915.4769350289,7.47831714e-07,6.490836153064366e-16,875.864298,2999.999660331843
H2,1000_F_earth,1_M_earth,5000,170176013637.29895,3905101.942809425,20659.1981,323987.37993137253,7.47831714e-07,2.817348146810743e-16,875.864298,4999.99964733657
H2,1000_F_earth,1_M_earth,6000,188796244356.43784,6495816.13290674,20659.1981,398134.27517791983,7.47831714e-07,1.2228702732837547e-16,875.864298,5999.9997656834275
