file,T_inf,weighted_mass_loss_kg_s,species,Mdot_kg_s,lambda_j,v_th_m_s,effusion_velocity_m_s,n_exo_m3,exobase_altitude_km,exobase_radius_m,T_exo_K,exobase_index,jeans_valid,escape_regime,atmosphere_type,mass_case,flux_case
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,H2O,0.0,80.27048611433364,957.4178462312524,3.0227363228080964e-31,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,CO,0.0,124.86520062229674,767.6420478386493,1.6113574216550591e-50,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,SO2,0.0,285.406172850964,507.74748862435337,4.5993796113549864e-120,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,H,301.3703730523343,4.459471450796313,4061.979908994827,72.37017036422574,3400263956253.907,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,NO2,0.0,205.13568673663042,598.9062636440883,2.835373763916326e-85,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,H2S,0.0,151.62202932707464,696.6238072699095,4.2501076718892645e-62,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,N2,0.0,124.86520062229674,767.6420478386493,1.6113574216550591e-50,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,OH,0.0,75.81101466353732,985.1748361130873,2.5411280174032463e-29,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,N,1.099386828010109e-25,62.43260031114837,1085.6097951012741,1.4936454837950886e-23,429285910.32473624,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,NO,0.0,133.78414352388938,741.6126747630829,2.2309802021462722e-54,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,CH4,0.0,71.351543212741,1015.4949772487067,2.1327460872643653e-27,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,O2,0.0,142.703086425482,718.0633846734393,3.0822010255132214e-58,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,S2,0.0,285.406172850964,507.74748862435337,4.5993796113549864e-120,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,S,1.2540830246618785e-58,142.703086425482,718.0633846734393,3.0822010255132214e-58,10382143359.567968,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,C,4.356022059805765e-19,53.513657409555755,1172.5925969505074,1.0360039638499544e-19,286100804127.471,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,H2,0.0,8.918942901592626,2872.253538693757,1.0755622347879117,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,CO2,0.0,196.21674383503776,612.3665120044461,2.0725316918753422e-81,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,O,2.3950473263698228e-27,71.351543212741,1015.4949772487067,2.1327460872643653e-27,57309501937.20424,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,N2O,0.0,196.21674383503776,612.3665120044461,2.0725316918753422e-81,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,1000,272.93720129722806,NH3,0.0,75.81101466353732,985.1748361130873,2.5411280174032463e-29,0.0,4522.6437228900395,10834270.66909004,992.2277335400906,435,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,H2O,0.0,34.50501531535575,1354.6198888077738,1.403345061254893e-11,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,CO,0.0,53.674468268331154,1086.1121814061075,8.194622137452376e-20,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,SO2,0.0,122.68449889904265,718.3956819796078,1.3118167388835555e-49,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,H,1437.86577078871,1.9169452952975414,5747.165455836863,695.4377936813967,1250109649576.3323,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,NO2,0.0,88.17948358368692,847.373317154438,1.078627945773194e-34,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,H2S,0.0,65.17614004011641,985.6307442559238,9.102753249066564e-25,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,N2,0.0,53.674468268331154,1086.1121814061075,8.194622137452376e-20,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,OH,0.0,32.588070020058204,1393.892366018615,9.289457921779185e-11,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,N,9.749228144230042e-11,26.837234134165577,1535.9945772031447,2.667768490036566e-08,157827293.94789356,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,NO,0.0,57.50835885892624,1049.28405395877,1.8320745491348112e-21,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,CH4,0.0,30.671124724760663,1436.7913639592157,6.139769141962201e-10,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,O2,0.0,61.342249449521326,1015.9649166058302,4.0874815389731075e-23,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,S2,0.0,122.68449889904265,718.3956819796078,1.3118167388835555e-49,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,S,8.257341165200022e-24,61.342249449521326,1015.9649166058302,4.0874815389731075e-23,3817002963.316885,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,C,2.3985703948496932e-06,23.003343543570498,1659.0637615023654,1.1489594986371858e-06,105185179913.30684,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,H2,0.0,3.833890590595083,4063.859666423321,119.83758796050347,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,CO2,0.0,84.34559299309183,866.4177920501241,4.880652874575577e-33,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,O,3.4233088524405024e-10,30.671124724760663,1436.7913639592157,6.139769141962201e-10,21069882310.85515,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,N2O,0.0,84.34559299309183,866.4177920501241,4.880652874575577e-33,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,2000,1302.2084931589707,NH3,0.0,32.588070020058204,1393.892366018615,9.289457921779185e-11,0.0,6278.8299701945425,12590456.916394543,1986.2925800749954,454,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,3000,1718.2540042333292,H2O,0.0,19.915122457228676,1660.0321291477107,2.197577418461723e-05,0.0,8214.259425921682,14525886.372121682,2982.9179819937585,472,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,3000,1718.2540042333292,CO,0.0,30.97907937791127,1330.9867453516297,4.220768447505305e-10,0.0,8214.259425921682,14525886.372121682,2982.9179819937585,472,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,3000,1718.2540042333292,SO2,0.0,70.80932429236861,880.3649816309166,3.156020822601879e-27,0.0,8214.259425921682,14525886.372121682,2982.9179819937585,472,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,3000,1718.2540042333292,H,1897.251094536954,1.1063956920682596,7042.919853047333,1384.1597883195143,622621813623.4762,8214.259425921682,14525886.372121682,2982.9179819937585,472,False,hydrodynamic_candidate,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,3000,1718.2540042333292,NO2,0.0,50.89420183513995,1038.4218801754594,1.1989931919967678e-18,0.0,8214.259425921682,14525886.372121682,2982.9179819937585,472,True,Jeans,H2,1_M_earth,1_F_earth
H2_atmosphere_1_M_earth_1_F_earth.csv,3000,1718.2540042333292,H2S,0.0,37.61745353032083,1207.8507900697039,6.055353435197127e-13,0.0,8214.259425921682,14525886.372121682,2982.9179819937585,472,True,Jeans,H2,1_M_earth,1_F_earth
