Filename,Element,Planet mass,Earth Flux,r_min [m],r_cap [m],r_gi [m],Cap mass [kg],Total impactor mass [kg]/s,Differential power law index q,Mass loss rate [kg/s]
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.691983967935872,562796.1316940319
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.6977955911823646,566372.8439312181
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7036072144288577,569959.0462364461
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7094188376753507,573554.5700849048
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.715230460921844,577159.2448232218
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.721042084168337,580772.8976941832
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7268537074148296,584395.3538623388
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7326653306613227,588026.4364404889
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7384769539078158,591665.9665170388
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.744288577154309,595313.7631842267
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7501002004008015,598969.6435672091
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7559118236472946,602633.4228540014
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7617234468937877,606304.9143262589
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7675350701402808,609983.9293908991
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7733466933867734,613670.2776125483
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7791583166332665,617363.7667468064
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7849699398797596,621064.2027743157
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7907815631262527,624771.389935629
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.7965931863727453,628485.1307668578
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8024048096192384,632205.2261360954
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8082164328657315,635931.4752805957
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8140280561122246,639663.6758446986
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8198396793587173,643401.6239184862
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8256513026052104,647145.1140771573
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8314629258517034,650893.9394211014
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8372745490981965,654647.8916166594
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8430861723446896,658406.7609375545
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8488977955911823,662170.3363069757
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8547094188376754,665938.4053402994
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8605210420841685,669710.7543884248
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8663326653306616,673487.1685817133
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.872144288577154,677267.4318745078
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8779559118236473,681051.3270902162
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8837675350701404,684838.6359669323
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.8895791583166335,688629.139203586
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.895390781563126,692422.6165065909
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.901202404809619,696218.846636977
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.9070140280561123,700017.6074579789
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.9128256513026054,703818.6759830682
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.918637274549098,707621.8284243973
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.924448897795591,711426.8402416414
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.9302605210420842,715233.4861912103
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.9360721442885773,719041.540375809
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.94188376753507,722850.7762943227
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.947695390781563,726660.9668920091
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.953507014028056,730471.8846109612
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.9593186372745492,734283.30144083
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.9651302605210423,738094.988969775
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.970941883767535,741906.7184356228
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.976753507014028,745718.260777204
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.982565130260521,749529.3866858475
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.9883767535070143,753339.8666570084
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,3.994188376753507,757149.4710419999
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,2.2021145599479033e+23,10000000,4.0,760957.9700998097
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.1,152004.06388285512
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.1058116232464932,152458.04940122078
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.111623246492986,152914.30954852255
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.1174348697394791,153372.85698543
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.123246492985972,153833.70444176535
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.129058116232465,154296.8647167757
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.134869739478958,154762.35067940367
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.140681362725451,155230.1752685574
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.146492985971944,155700.35149337864
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.152304609218437,156172.8924335099
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.15811623246493,156647.81123936042
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.163927855711423,157125.12113237017
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.1697394789579159,157604.83540527272
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.175551102204409,158086.96742235697
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.1813627254509018,158571.5306197259
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.187174348697395,159058.5385055557
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.1929859719438878,159548.00466035123
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.1987975951903809,160039.94273720097
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2046092184368737,160534.36646202957
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2104208416833668,161031.2896338487
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2162324649298597,161530.72612500566
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2220440881763528,162032.68988143036
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2278557114228459,162537.19492287998
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2336673346693388,163044.2553431812
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2394789579158316,163553.8853104706
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2452905811623247,164066.09906743266
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2511022044088178,164580.9109315351
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2569138276553107,165098.335295262
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2627254509018038,165618.38662634435
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2685370741482966,166141.079467988
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2743486973947897,166666.42843909876
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2801603206412826,167194.448234505
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2859719438877757,167725.15362517722
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2917835671342686,168258.55945844456
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.2975951903807617,168794.68065820882
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3034068136272545,169333.5322251547
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3092184368737476,169875.1292369574
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3150300601202405,170419.4868484868
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3208416833667336,170966.6202920081
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3266533066132264,171516.5448773793
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3324649298597195,172069.275992245
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3382765531062124,172624.82910222668
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3440881763527055,173183.21975110917
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3498997995991986,173744.46356102332
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3557114228456915,174308.57623262497
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3615230460921843,174875.57354526946
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3673346693386774,175445.47135718272
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3731462925851705,176018.28560562767
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3789579158316634,176594.03230706617
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3847695390781565,177172.72755731762
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3905811623246493,177754.38753171146
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.3963927855711424,178339.02848523646
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4022044088176353,178926.6667526847
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4080160320641284,179517.31874879042
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4138276553106213,180111.000968365
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4196392785571144,180707.72998642558
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4254509018036072,181307.52245831938
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4312625250501003,181910.39511984278
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4370741482965932,182516.36478735448
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4428857715430863,183125.44835788384
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4486973947895794,183737.66280923242
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4545090180360722,184353.02520007163
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4603206412825651,184971.55267003278
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4661322645290582,185593.26243979213
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4719438877755513,186218.17181114948
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4777555110220442,186846.29816710038
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.483567134268537,187477.6589719026
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4893787575150301,188112.27177113536
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.4951903807615232,188750.1541917523
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.501002004008016,189391.32394212775
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.5068136272545092,190035.7988120958
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.512625250501002,190683.59667298282
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.5184368737474951,191334.73547763214
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.524248496993988,191989.23326042204
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.530060120240481,192647.10813727597
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.535871743486974,193308.378305665
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.541683366733467,193973.06204460314
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.54749498997996,194641.17771463393
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.553306613226453,195312.74375780963
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.559118236472946,195987.77869766188
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.564929859719439,196666.30113916428
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.570741482965932,197348.32976868618
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.576553106212425,198033.8833539376
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.5823647294589178,198722.9807439062
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.588176352705411,199415.64086878422
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.593987975951904,200111.8827398872
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.5997995991983969,200811.72544956228
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.6056112224448897,201515.18817108823
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.6114228456913828,202222.29015856516
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,138095.49963621589,691574.5330011836,2448882.6055889446,3.7779785751319865e+20,10000000,1.617234468937876,202933.05074679427
