file,T_inf,atmosphere_type,mass_case,flux_case,weighted_mass_loss_kg_s,M_total_kg_s,dominant_escaping_species,dominant_lambda_j,dominant_species_Mdot_kg_s,jeans_valid,T_exo_K,exobase_altitude_km,exobase_radius_m,exobase_index,unphysical_extension,profile_top_height_km,extension_height_km
CO2_atmosphere_10_M_earth_1000_F_earth.csv,6000,CO2,10_M_earth,1000_F_earth,1.3187424268190246,205.50261084713048,H2,1.0247252996100875,130.3944262812987,False,5962.965191615585,38411.05104612085,156911651.04612085,452.0,False,10506.848080157028,27904.20296596382
CO2_atmosphere_10_M_earth_1000_F_earth.csv,7000,CO2,10_M_earth,1000_F_earth,5.081394912813289,363.6155533920446,H2,0.8508537712808033,130.76696319805706,False,6958.772788980142,43433.13773227787,161933737.73227787,456.0,False,10506.848080157028,32926.289652120846
N2_atmosphere_1_M_earth_1_F_earth.csv,200,N2,1_M_earth,1_F_earth,6.230935898961937e-19,2.147726972171525e-14,H,35.618391662863424,2.1477269721676724e-14,True,197.4124151926966,510.4972573414901,6817835.45924149,219.0,False,491.644335,18.852922341490114
N2_atmosphere_1_M_earth_1_F_earth.csv,300,N2,1_M_earth,1_F_earth,2.0196409272156035e-14,6.96015429618208e-10,H,24.69706977540424,6.960153609213904e-10,True,284.4744911561797,516.151253685045,6823489.455585045,219.0,False,491.644335,24.506918685045036
N2_atmosphere_1_M_earth_1_F_earth.csv,500,N2,1_M_earth,1_F_earth,3.970530721580443e-10,4.231500780551438e-06,H,15.294555816569266,4.226503227846361e-06,True,458.5986430831458,527.4592463721549,6834797.448272155,219.0,False,491.644335,35.81491137215488
N2_atmosphere_1_M_earth_1_F_earth.csv,1000,N2,1_M_earth,1_F_earth,0.0003297694547396,0.0089125557365014,H2,15.604907998012626,0.0060036805029958,True,895.1850551362468,556.2503744646795,6863588.576364679,220.0,False,491.644335,64.60603946467944
N2_atmosphere_1_M_earth_1_F_earth.csv,2000,N2,1_M_earth,1_F_earth,0.298187971900907,5.486573404112712,H2,7.825319209347221,5.4300775894299935,True,1770.160056224155,614.328445641011,6921666.647541011,221.0,False,491.644335,122.68411064101093
N2_atmosphere_1_M_earth_1_F_earth.csv,3000,N2,1_M_earth,1_F_earth,2.393987567344308,43.72178932418329,H2,5.186548554907774,43.59528548915701,True,2648.157751046831,673.4261509915525,6980764.352891552,222.0,False,491.644335,181.7818159915525
N2_atmosphere_1_M_earth_1_F_earth.csv,4000,N2,1_M_earth,1_F_earth,6.151493338496797,112.1944634075778,H2,3.858612891619144,112.02075706751552,True,3529.1235142585324,733.5461204685922,7040884.322368592,223.0,False,491.644335,241.9017854685922
N2_atmosphere_1_M_earth_1_F_earth.csv,5000,N2,1_M_earth,1_F_earth,10.23428328180544,186.5700696247636,H2,3.0592047634705635,186.3697782750257,True,4413.003597268971,794.69094181279,7102029.14371279,224.0,False,491.644335,303.04660681279
N2_atmosphere_1_M_earth_1_F_earth.csv,6000,N2,1_M_earth,1_F_earth,13.851814356493488,252.46006313866152,H2,2.525239135004493,252.246279384867,True,5299.745115055012,856.8631611881246,7164201.363088124,225.0,False,491.644335,365.21882618812464
N2_atmosphere_1_M_earth_1_F_earth.csv,7000,N2,1_M_earth,1_F_earth,16.767929624352284,305.5693116170443,H2,2.143392576126121,305.3497544943248,True,6189.296033162778,920.0652838076855,7227403.485707685,226.0,False,491.644335,428.42094880768553
N2_atmosphere_1_M_earth_1000_F_earth.csv,200,N2,1_M_earth,1000_F_earth,4.417100638492263e-12,9.77661771691911e-09,H,24.87816041817038,9.776617716633728e-09,True,257.7313165887359,1169.359585740272,7476697.787640272,229.0,False,1120.87296,48.486625740272075
N2_atmosphere_1_M_earth_1000_F_earth.csv,300,N2,1_M_earth,1000_F_earth,1.6946874920741602e-09,3.7509473314427672e-06,H,18.499627077853894,3.750947267361297e-06,True,346.2680245785584,1176.422971806894,7483761.173706894,229.0,False,1120.87296,55.55001180689419
N2_atmosphere_1_M_earth_1000_F_earth.csv,500,N2,1_M_earth,1000_F_earth,5.018637550501915e-07,0.0011108066263712,H,12.217186723446543,0.0011107965989679,True,523.3414405582034,1190.5497439401383,7497887.945840138,229.0,False,1120.87296,69.67678394013842
N2_atmosphere_1_M_earth_1000_F_earth.csv,1000,N2,1_M_earth,1000_F_earth,5.893574548563108e-05,0.1305508018049052,H,6.584249763189541,0.1302318289429799,True,966.4336236535032,1226.511548119354,7533849.750019354,230.0,False,1120.87296,105.63858811935415
N2_atmosphere_1_M_earth_1000_F_earth.csv,2000,N2,1_M_earth,1000_F_earth,0.0006204128038885,1.397695762901154,H,3.3977388290601613,1.323262220571861,True,1854.9454009775127,1298.9741993382795,7606312.401238279,231.0,False,1120.87296,178.10123933827958
N2_atmosphere_1_M_earth_1000_F_earth.csv,3000,N2,1_M_earth,1000_F_earth,0.0012550636320015,2.914165341280513,H,2.273070637977457,2.500205736075354,True,2746.14393987615,1372.6234860373029,7679961.6879373025,232.0,False,1120.87296,251.75052603730296
N2_atmosphere_1_M_earth_1000_F_earth.csv,4000,N2,1_M_earth,1000_F_earth,0.0017153555962602,4.093802336708322,H,1.6983436811561865,3.191145499704934,True,3639.980737589072,1447.462083419972,7754800.285319972,233.0,False,1120.87296,326.5891234199721
N2_atmosphere_1_M_earth_1000_F_earth.csv,5000,N2,1_M_earth,1000_F_earth,0.001987025188987,4.842059599186539,H,1.3473296093313694,3.4881089067062003,False,4541.984038711338,1526.5221415209417,7833860.343420941,235.0,False,1120.87296,405.64918152094174
N2_atmosphere_1_M_earth_1000_F_earth.csv,6000,N2,1_M_earth,1000_F_earth,0.0021836570770245,5.370659622504348,H,1.1134074909343454,3.638366464610614,False,5442.1700993432905,1604.3476051004006,7911685.8070004,236.0,False,1120.87296,483.4746451004007
N2_atmosphere_1_M_earth_1000_F_earth.csv,7000,N2,1_M_earth,1000_F_earth,0.0024067957956645,5.710899122352073,H,0.9455627777080348,3.682683804006305,False,6344.823494537472,1683.3718068097542,7990710.008709754,237.0,False,1120.87296,562.4988468097542
N2_atmosphere_10_M_earth_1_F_earth.csv,200,N2,10_M_earth,1_F_earth,5.288940043206304e-06,0.0007731806002912,H,18.30268425496357,0.0007731797583977,True,199.6529657560062,12690.60747487183,131191207.47487184,472.0,False,10522.256881745498,2168.3505931263317
N2_atmosphere_10_M_earth_1_F_earth.csv,300,N2,10_M_earth,1_F_earth,0.0014362445655713,0.2063287074300565,H,12.126347631828631,0.2062220005839314,True,299.1720760535104,13642.415567308888,132143015.56730887,473.0,False,10522.256881745498,3120.1586855633905
N2_atmosphere_10_M_earth_1_F_earth.csv,500,N2,10_M_earth,1_F_earth,0.3399452543301979,15.210275291239904,H,7.178039809128653,14.199574295757955,True,498.2240873440612,15548.746125097769,134049346.12509777,474.0,False,10522.256881745498,5026.489243352271
N2_atmosphere_10_M_earth_1_F_earth.csv,1000,N2,10_M_earth,1_F_earth,148.8364043471451,835.2838641790144,H2,6.928351243622089,613.193778373691,True,996.08232834996,20430.71498756796,138931314.98756796,479.0,False,10522.256881745498,9908.458105822463
N2_atmosphere_10_M_earth_1_F_earth.csv,2000,N2,10_M_earth,1_F_earth,2261.588175249896,9984.8838355002,H2,3.2298120038276936,9396.90039851259,True,1992.3876011042569,30495.260847979425,148995860.84797943,487.0,False,10522.256881745498,19973.003966233926
N2_atmosphere_10_M_earth_1_F_earth.csv,3000,N2,10_M_earth,1_F_earth,4453.348000948195,19195.96796556148,H2,2.0108566624931123,18517.305448933723,True,2989.4354840570945,40997.30346711916,159497903.46711916,495.0,False,10522.256881745498,30475.046585373668
N2_atmosphere_10_M_earth_1_F_earth.csv,4000,N2,10_M_earth,1_F_earth,5617.051774864116,24035.729204604733,H2,1.4109142107356791,23361.041086424542,False,3987.117721864151,51937.07926965916,170437679.26965916,503.0,False,10522.256881745498,41414.822387913664
N2_atmosphere_10_M_earth_1_F_earth.csv,5000,N2,10_M_earth,1_F_earth,6075.622291346862,25921.090382765276,H2,1.057790947533763,25262.02107350679,False,4985.339974037972,63314.79429086673,181815394.29086676,511.0,False,10522.256881745498,52792.537409121236
N2_atmosphere_10_M_earth_1_F_earth.csv,6000,N2,10_M_earth,1_F_earth,6271.059775023636,26692.53646201661,H2,0.8282091066837731,25952.01820518164,False,5983.81806099851,74966.39969640574,193466999.6964057,518.0,False,10522.256881745498,64444.14281466025
N2_atmosphere_10_M_earth_1_F_earth.csv,7000,N2,10_M_earth,1_F_earth,6422.437286811175,26971.59018262389,H2,0.6681722773325885,25813.58111566784,False,6982.656423912998,87001.44703786644,205502047.03786644,525.0,False,10522.256881745498,76479.19015612094
N2_atmosphere_10_M_earth_1000_F_earth.csv,200,N2,10_M_earth,1000_F_earth,7.319849149196113e-09,2.9016536695790943e-05,H,18.3657630896084,2.90165326234105e-05,True,199.61896129871576,12262.290941487105,130762890.9414871,467.0,False,10378.110004776752,1884.1809367103524
N2_atmosphere_10_M_earth_1000_F_earth.csv,300,N2,10_M_earth,1000_F_earth,2.000646702643576e-06,0.0079287090065358,H,12.181053985719842,0.0079281757617896,True,299.09572202060804,13082.530182077571,131583130.18207756,467.0,False,10378.110004776752,2704.420177300819
N2_atmosphere_10_M_earth_1000_F_earth.csv,500,N2,10_M_earth,1000_F_earth,0.0001425917941751,0.5459338495620378,H,7.223056044290869,0.5408798409027289,True,498.0976616583028,14747.122664772674,133247722.66477267,469.0,False,10378.110004776752,4369.012659995922
N2_atmosphere_10_M_earth_1000_F_earth.csv,1000,N2,10_M_earth,1000_F_earth,0.0059975421879133,11.755720036410036,H,3.502131698789273,8.610464568789416,True,995.7647348273164,18968.8095519048,137469409.5519048,473.0,False,10378.110004776752,8590.699547128048
N2_atmosphere_10_M_earth_1000_F_earth.csv,2000,N2,10_M_earth,1000_F_earth,0.0655467184264928,72.02186236458871,H2,3.293792971160301,49.01747817796573,True,1991.6776194938457,27653.141194873573,146153741.19487357,480.0,False,10378.110004776752,17275.031190096823
N2_atmosphere_10_M_earth_1000_F_earth.csv,3000,N2,10_M_earth,1000_F_earth,0.4797025949230105,125.63426769313406,H2,2.067646951847497,97.68082071743407,True,2988.3088800134533,36674.99080211568,155175590.80211568,487.0,False,10378.110004776752,26296.880797338927
N2_atmosphere_10_M_earth_1000_F_earth.csv,4000,N2,10_M_earth,1000_F_earth,15.60126622330285,205.3590965720353,H2,1.4620982721953106,124.36433462493764,False,3985.566511405406,46034.53560522318,164535135.60522318,494.0,False,10378.110004776752,35656.425600446426
N2_atmosphere_10_M_earth_1000_F_earth.csv,5000,N2,10_M_earth,1000_F_earth,132.0720354862677,623.47452766101,N,7.729849353704445,460.89424466504994,True,4983.368909862694,55731.932799736,174232532.799736,501.0,False,10378.110004776752,45353.82279495925
N2_atmosphere_10_M_earth_1000_F_earth.csv,6000,N2,10_M_earth,1000_F_earth,522.5193795400315,1964.3070304825308,N,6.0941240329945,1772.296603196797,True,5981.411640454114,65622.52520213848,184123125.20213848,507.0,False,10378.110004776752,55244.415197361726
N2_atmosphere_10_M_earth_1000_F_earth.csv,7000,N2,10_M_earth,1000_F_earth,1366.232137148253,4670.257831655426,N,4.944301297681032,4306.586859182456,True,6980.078330607769,75971.85379908988,194472453.79908988,514.0,False,10378.110004776752,65593.74379431312
