Filename,Element,Planet mass,Earth Flux,Atmospheric mass [kg],Global mass loss [kg],m/M,Radius impactor [m]
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.345191060821643e+23,0.8181818181818182,12236803.53490934
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.423528262240779e+23,0.8282828282828284,12286954.929506455
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.499840978300856e+23,0.8383838383838385,12336700.228797365
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.574066917144686e+23,0.8484848484848485,12386047.555038275
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.646143786915056e+23,0.8585858585858587,12435004.773640208
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.716009295754773e+23,0.8686868686868687,12483579.504206112
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.783601151806628e+23,0.8787878787878789,12531779.13097134
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.84885706321342e+23,0.888888888888889,12579610.812686173
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.911714738117955e+23,0.8989898989898991,12627081.491976224
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,7.972111884663023e+23,0.9090909090909092,12674197.904213795
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.029986210991425e+23,0.9191919191919192,12720966.585930945
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.085275425245961e+23,0.9292929292929294,12767393.882802617
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.137917235569428e+23,0.9393939393939394,12813485.957226269
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.187849350104627e+23,0.9494949494949496,12859248.795522513
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.235009476994352e+23,0.9595959595959597,12904688.214779487
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.279335324381402e+23,0.9696969696969697,12949809.86936218
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.320764600408575e+23,0.9797979797979799,12994619.257106392
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,8.394684270954495e+23,8.359235013218674e+23,0.98989898989899,13039121.725215722
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,0.0,0.0,0.0
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.404196945745409e+18,0.010101010101010102,2828175.504751356
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1268965369368078e+19,0.020202020202020204,3563277.851233291
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.7584808951736525e+19,0.030303030303030304,4078934.9064815803
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.4342231373719253e+19,0.04040404040404041,4489448.7713929955
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.1531736316184777e+19,0.05050505050505051,4836112.086105045
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.9143827460001595e+19,0.06060606060606061,5139135.949827119
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.716900848603824e+19,0.07070707070707072,5410105.11339191
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.559778307516319e+19,0.08080808080808081,5656351.009502712
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,6.442065490824498e+19,0.09090909090909091,5882842.116184948
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,7.362812766615214e+19,0.10101010101010102,6093119.416934754
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,8.321070502975311e+19,0.11111111111111112,6289806.01520284
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.315889067991648e+19,0.12121212121212122,6474905.56145867
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.034631882975107e+20,0.13131313131313133,6649987.167284025
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1411410156340432e+20,0.14141414141414144,6816305.314506357
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.2510213415846578e+20,0.15151515151515152,6974880.578143465
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.3641778976356372e+20,0.16161616161616163,7126555.702466582
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.4805157205956654e+20,0.17171717171717174,7272035.6105177235
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.5999398472734274e+20,0.18181818181818182,7411916.6153895175
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.7223553144776095e+20,0.19191919191919193,7546708.179753536
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.847667159016896e+20,0.20202020202020204,7676849.412919272
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.9757804176999714e+20,0.21212121212121213,7802721.775107394
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.106600127335522e+20,0.22222222222222224,7924658.99830945
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.240031324732232e+20,0.23232323232323235,8042954.931187415
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.375979046698787e+20,0.24242424242424243,8157869.812963161
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.514348330043872e+20,0.25252525252525254,8269635.342672089
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.6550442115761717e+20,0.26262626262626265,8378458.813591922
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.7979717281043717e+20,0.27272727272727276,8484526.514254067
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,2.9430359164371576e+20,0.2828282828282829,8588006.548256852
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.0901418133832126e+20,0.29292929292929293,8689051.189240154
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.2391944557512235e+20,0.30303030303030304,8787798.860905875
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.390098880349875e+20,0.31313131313131315,8884375.81219317
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.542760123987853e+20,0.32323232323232326,8978897.542785991
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.6970832234738405e+20,0.33333333333333337,9071470.022743247
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,3.8529732156165246e+20,0.3434343434343435,9162190.741276395
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.01033513722459e+20,0.3535353535353536,9251149.61289277
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.16907402510672e+20,0.36363636363636365,9338429.763794815
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.329094916071602e+20,0.37373737373737376,9424108.21722229
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.4903028469279215e+20,0.38383838383838387,9508256.493085302
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.65260285448436e+20,0.393939393939394,9590941.134565163
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.815899975549607e+20,0.4040404040404041,9672224.17221009
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,4.980099246932344e+20,0.4141414141414142,9752163.534311755
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.145105705441258e+20,0.42424242424242425,9830813.410930896
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.3108243878850344e+20,0.43434343434343436,9908224.577779144
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.4771603310723564e+20,0.4444444444444445,9984444.685208896
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.644018571811912e+20,0.4545454545454546,10059518.5167729
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.811304146912384e+20,0.4646464646464647,10133488.221158795
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,5.978922093182457e+20,0.4747474747474748,10206393.520756109
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,6.146777447430817e+20,0.48484848484848486,10278271.899654238
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,6.314775246466152e+20,0.494949494949495,10349158.773483735
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,6.482820527097144e+20,0.5050505050505051,10419087.643187167
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,6.650818326132477e+20,0.5151515151515152,10488090.23452936
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,6.818673680380839e+20,0.5252525252525253,10556196.624921687
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,6.986291626650911e+20,0.5353535353535354,10623435.358934507
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,7.153577201751384e+20,0.5454545454545455,10689833.553699872
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,7.320435442490938e+20,0.5555555555555556,10755416.995259259
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,7.486771385678262e+20,0.5656565656565657,10820210.22678382
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,7.652490068122036e+20,0.5757575757575758,10884236.62948494
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,7.817496526630951e+20,0.5858585858585859,10947518.496937752
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,7.981695798013687e+20,0.595959595959596,11010077.103457578
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,8.144992919078934e+20,0.6060606060606061,11071932.7670975
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,8.307292926635374e+20,0.6161616161616162,11133104.907772278
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,8.46850085749169e+20,0.6262626262626263,11193612.100959036
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,8.628521748456576e+20,0.6363636363636365,11253472.127376897
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,8.787260636338705e+20,0.6464646464646465,11312702.019005422
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,8.944622557946771e+20,0.6565656565656566,11371318.101764387
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.100512550089455e+20,0.6666666666666667,11429336.035144541
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.254835649575442e+20,0.6767676767676768,11486770.84904987
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.40749689321342e+20,0.686868686868687,11543636.978086043
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.558401317812071e+20,0.696969696969697,11599948.293506898
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.707453960180082e+20,0.7070707070707072,11655718.133010408
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.854559857126138e+20,0.7171717171717172,11710959.32855735
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,9.99962404545892e+20,0.7272727272727273,11765684.232369896
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.0142551561987123e+21,0.7373737373737375,11819904.741252616
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.0283247443519423e+21,0.7474747474747475,11873632.31936561
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.042161672686451e+21,0.7575757575757577,11926878.01956778
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.0557564448831064e+21,0.7676767676767677,11979652.503437778
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.0690995646227773e+21,0.7777777777777778,12031966.060070856
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.0821815355863323e+21,0.787878787878788,12083828.623741267
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.0949928614546397e+21,0.797979797979798,12135249.790512366
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1075240459085686e+21,0.8080808080808082,12186238.833869508
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1197655926289868e+21,0.8181818181818182,12236804.71944474
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1317080052967632e+21,0.8282828282828284,12286956.118896564
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1433417875927653e+21,0.8383838383838385,12336701.42300287
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1546574431978637e+21,0.8484848484848485,12386048.754020654
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1656454757929251e+21,0.8585858585858587,12435005.977361696
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.1762963890588187e+21,0.8686868686868687,12483580.712629685
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.186600686676413e+21,0.8787878787878789,12531780.344060687
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.196548872326576e+21,0.888888888888889,12579612.030405678
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.2061314496901774e+21,0.8989898989898991,12627082.71429094
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.2153389224480845e+21,0.9090909090909092,12674199.13108943
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.224161794281166e+21,0.9191919191919192,12720967.817333838
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.2325905688702912e+21,0.9292929292929294,12767395.118699718
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.240615749896328e+21,0.9393939393939394,12813487.197585132
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.2482278410401452e+21,0.9494949494949496,12859250.040311268
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.2554173459826105e+21,0.9595959595959597,12904689.463966826
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.262174768404593e+21,0.9696969696969697,12949811.12291734
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.2684906119869613e+21,0.9797979797979799,12994620.514999148
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,1.2797595773563293e+21,1.274355380410584e+21,0.98989898989899,13039122.987416364
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,0.0,0.0,0.0
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,6.494306281104355e+23,0.010101010101010102,6093119.416934754
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.3542088364757065e+24,0.020202020202020204,7676849.412919272
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.1131934378740645e+24,0.030303030303030304,8787798.860905875
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.9252432450837594e+24,0.04040404040404041,9672224.17221009
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,3.789217070883043e+24,0.05050505050505051,10419087.643187169
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,4.7039737280501656e+24,0.06060606060606061,11071932.7670975
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,5.668372029363378e+24,0.07070707070707072,11655718.133010408
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,6.681270787600931e+24,0.08080808080808081,12186238.833869506
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,7.741528815541074e+24,0.09090909090909091,12674199.13108943
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,8.848004925962063e+24,0.10101010101010102,13127227.842351077
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,9.999557931642141e+24,0.11111111111111112,13550976.272724207
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.1195046645359565e+25,0.12121212121212122,13949761.15628693
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.2433329879892584e+25,0.13131313131313133,14326963.041463561
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.3713266448019448e+25,0.14141414141414144,14685284.627421184
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.5033715162518403e+25,0.15151515151515152,15026924.676381921
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.6393534836167714e+25,0.16161616161616163,15353698.825838543
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.7791584281745618e+25,0.17171717171717174,15667125.786446571
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,1.9226722312030368e+25,0.18181818181818182,15968490.275818883
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.069780773980022e+25,0.19191919191919193,16258889.89800839
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.220369937783343e+25,0.20202020202020204,16539270.68534418
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.374325603890823e+25,0.21212121212121213,16810454.468958527
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.531533653580289e+25,0.22222222222222224,17073160.2526312
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.6918799681295646e+25,0.23232323232323235,17328021.114113167
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,2.855250428816476e+25,0.24242424242424243,17575597.72181175
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,3.021530916918848e+25,0.25252525252525254,17816389.256166454
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,3.190607313714505e+25,0.26262626262626265,18050842.317005817
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,3.3623655004812726e+25,0.27272727272727276,18279358.25080426
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,3.536691358496977e+25,0.2828282828282829,18502299.22578554
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,3.71347076903944e+25,0.29292929292929293,18719993.30556178
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,3.89258961338649e+25,0.30303030303030304,18932738.714958288
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,4.073933772815951e+25,0.31313131313131315,19140807.449069157
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,4.257389128605649e+25,0.32323232323232326,19344448.34442018
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,4.4428415620334066e+25,0.33333333333333337,19543889.706582375
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,4.63017695437705e+25,0.3434343434343435,19739341.569694806
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,4.819281186914407e+25,0.3535353535353536,19930997.648691215
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,5.010040140923298e+25,0.36363636363636365,20119037.0335458
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,5.2023396976815525e+25,0.37373737373737376,20303625.665798232
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,5.3960657384669925e+25,0.38383838383838387,20484917.630423877
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,5.591104144557443e+25,0.393939393939394,20663056.290360942
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,5.7873407972307314e+25,0.4040404040404041,20838175.286374338
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,5.984661577764681e+25,0.4141414141414142,21010399.421185184
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,6.182952367437117e+25,0.42424242424242425,21179845.44374019
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,6.382099047525866e+25,0.43434343434343436,21346622.746993903
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,6.581987499308751e+25,0.4444444444444445,21510833.990518518
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,6.782503604063599e+25,0.4545454545454546,21672575.657553617
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,6.983533243068234e+25,0.4646464646464647,21831938.554693993
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,7.184962297600479e+25,0.4747474747474748,21989008.261233613
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,7.386676648938163e+25,0.48484848484848486,22143865.534195
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,7.588562178359111e+25,0.494949494949495,22296586.67424118
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,7.790504767141144e+25,0.5050505050505051,22447243.856964976
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,7.992390296562091e+25,0.5151515151515152,22595905.43345469
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,8.194104647899776e+25,0.5252525252525253,22742636.203528773
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,8.395533702432022e+25,0.5353535353535354,22887497.664599817
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,8.596563341436658e+25,0.5454545454545455,23030548.238757815
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,8.797079446191504e+25,0.5555555555555556,23171843.480345033
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,1.5379066945500252e+26,8.996967897974391e+25,0.5656565656565657,23311436.266020812
