file,T_inf,atmosphere_type,mass_case,flux_case,dominant_species,second_species,dominant_Mdot,second_Mdot,dominant_to_second_ratio,log10_ratio
CO2_atmosphere_1_M_earth_1_F_earth.csv,200,CO2,1_M_earth,1_F_earth,H,H2,1.5401432777787835e-14,1.0994922616856944e-27,14007768234926.02,13.1463689475296
CO2_atmosphere_1_M_earth_1_F_earth.csv,300,CO2,1_M_earth,1_F_earth,H,H2,3.6459100217150047e-10,1.0043161232651172e-18,363024145.21254927,8.559935511492982
CO2_atmosphere_1_M_earth_1_F_earth.csv,500,CO2,1_M_earth,1_F_earth,H,H2,2.851819505459256e-06,1.1951842977427394e-10,23860.918444505063,4.3776871563378315
CO2_atmosphere_1_M_earth_1_F_earth.csv,1000,CO2,1_M_earth,1_F_earth,H,H2,0.0033827747840199,0.0004115521729298,8.219552723870352,0.9148481855643752
CO2_atmosphere_1_M_earth_1_F_earth.csv,2000,CO2,1_M_earth,1_F_earth,H2,H,0.8427902324604415,0.099394663565017,8.47923019437706,0.928356425663575
CO2_atmosphere_1_M_earth_1_F_earth.csv,3000,CO2,1_M_earth,1_F_earth,H2,H,9.33630285476544,0.2591725628552097,36.02350014180048,1.5565859077733333
CO2_atmosphere_1_M_earth_1_F_earth.csv,4000,CO2,1_M_earth,1_F_earth,H2,H,28.421598314696237,0.3875363802429385,73.3391747553593,1.865336018779614
CO2_atmosphere_1_M_earth_1_F_earth.csv,5000,CO2,1_M_earth,1_F_earth,H2,H,52.62013507325913,0.4715853718921168,111.58135559238016,2.047591633313051
CO2_atmosphere_1_M_earth_1_F_earth.csv,6000,CO2,1_M_earth,1_F_earth,H2,H,75.97358139082452,0.5153209996560505,147.42962433421667,2.1685847589109977
CO2_atmosphere_1_M_earth_1_F_earth.csv,7000,CO2,1_M_earth,1_F_earth,H2,H,97.07413068444474,0.5441447352001927,178.39762916888435,2.2513890784834185
H2O_atmosphere_10_M_earth_1000_F_earth.csv,200,H2O,10_M_earth,1000_F_earth,H,H2,34.78198953460275,6.505856295906023e-05,534625.8501973093,5.728049953909163
H2O_atmosphere_10_M_earth_1000_F_earth.csv,300,H2O,10_M_earth,1000_F_earth,H,H2,1305.279552043493,0.1807602911850722,7221.052497127685,3.8586005023316257
H2O_atmosphere_10_M_earth_1000_F_earth.csv,500,H2O,10_M_earth,1000_F_earth,H,H2,11306.35856659675,30.67063182261843,368.6379410762167,2.5666000317839037
H2O_atmosphere_10_M_earth_1000_F_earth.csv,1000,H2O,10_M_earth,1000_F_earth,H,H2,22509.84966981109,286.5492282228361,78.55491291816085,1.8951733515214446
H2O_atmosphere_10_M_earth_1000_F_earth.csv,2000,H2O,10_M_earth,1000_F_earth,H,H2,18585.59462746313,327.1027802519967,56.818821940752,1.7544922249882082
H2O_atmosphere_10_M_earth_1000_F_earth.csv,3000,H2O,10_M_earth,1000_F_earth,H,H2,15544.094407792654,282.03574265627816,55.11391663125659,1.7412612749503809
H2O_atmosphere_10_M_earth_1_F_earth.csv,200,H2O,10_M_earth,1_F_earth,H,H2,0.0072269418296648,4.600116346374166e-09,1571034.5751061516,6.196185743036523
H2O_atmosphere_10_M_earth_1_F_earth.csv,300,H2O,10_M_earth,1_F_earth,H,H2,1.261296570094117,0.0002481625644977,5082.54165025687,3.706080946267796
