Filename,Element,Planet mass,Earth Flux,Planet radius,Planet mass [kg],Atmospheric mass [kg],Height [m],Density [kg/m^3],Temperature [K],MMW [g/mol],Effective scale height h [m]
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,50875791.32102206,1.1713229321306242e-05,183.3421158726504,6.736331878163701,1628733.70821955
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,51431021.26599471,6.569948805980822e-06,180.181302121162,6.729919800664265,1612700.8083319657
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,51978088.5858672,3.6787059814477535e-06,177.07478785512012,6.711870719684469,1599406.691742529
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,52518034.1041788,2.046549162125736e-06,174.03512776785985,6.651268259044563,1596338.135406378
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,53054392.99175472,1.1196107581458825e-06,171.15324261658276,6.4856148194128656,1620116.606316084
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,53596191.904038936,5.977435922010505e-07,168.34311741063988,6.172524810671701,1684936.8936558135
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,54157012.59232202,3.244077726000296e-07,165.59047601238242,5.972178055594103,1724168.2349400318
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,54728103.092228,1.808456242650455e-07,162.98568324262538,5.939052933424103,1717819.5413571096
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,55294287.65684371,1.0137425420129608e-07,160.4711619222205,5.940705108485144,1701917.7434803233
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,55852502.7165939,5.665688380731154e-08,157.9583397386933,5.923278624929584,1691006.7010209851
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,56404490.13553218,3.153089198844155e-08,155.5320773544505,5.88270050874436,1687150.0170060128
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,56952627.907862656,1.7230261533440664e-08,153.21578020439753,5.739439307993252,1714203.2886800035
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,57506963.51546463,9.139419231562229e-09,150.93651577097606,5.435513926013296,1794411.0678327838
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,58084516.8075792,4.685339507907462e-09,148.7516929484424,4.977190554277192,1943978.2984821326
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,58707167.480361946,2.2971074849684083e-09,146.63308766796885,4.3596153543689695,2203204.8765691957
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,59409164.89641968,1.0584964568999535e-09,144.54036851000237,3.5889469186462404,2659054.6525834505
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,60251448.52583345,4.5194157892251495e-10,142.54160285231836,2.738835808038397,3468831.988536603
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,61342569.15582367,1.8743435429739628e-10,140.62009895460582,2.03091733341675,4671416.781247224
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,62798782.35090491,8.750344570087308e-11,138.70015539477853,1.694928362326938,5610787.479644506
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,64527091.73918224,4.42940861655034e-11,136.79021302962713,1.5335700149311982,6232906.21563654
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,118500600.0,5.9720425295e+25,6.698161169294253e+25,66420341.97640619,2.3077643394442525e-11,134.97356657326668,1.428882806177897,6737982.476718586
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,0.0,280.4387502665585,1708.867872103689,18.4869130183012,76822.27254360859
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,1667481.1692169271,160.98156578732625,1611.845842492193,18.49640742592921,115742.74599416269
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,3247799.6419708813,92.21694167596463,1523.505368973528,18.5059881273522,156941.27879428767
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,4748197.704399458,52.82782417401645,1440.0110353197051,18.51637474706306,198446.3990782742
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,6172284.25844666,30.135136475577948,1366.7841416888448,18.52551773914653,239863.53563711743
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,7529344.173022844,17.051522502260042,1307.6287008253494,18.531676475206844,281989.83511027164
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,8832770.900972202,9.569263874798157,1261.1655244278218,18.534785584247896,325549.4653536209
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,10094808.097273923,5.357979687460878,1219.0989228344406,18.53731366391513,369272.76672680565
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,11319398.531836256,3.0293773730159272,1167.2932594093245,18.544280412212665,408178.71813805297
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,12495990.258209832,1.7562942146822658,1090.1842371548933,18.55426018849465,433558.59602703317
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,13598293.819630183,1.056830879447754,980.0259674895524,18.54639023896328,436958.5341151834
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,14593033.343627485,0.6647782806306306,843.1039337083209,18.545736976022987,414424.4732861332
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,15451467.93033843,0.4393615712977059,690.3438879868046,18.545713829116018,367777.14202289755
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,16156235.632251706,0.3050551143691158,538.076054652989,18.54589599399334,305520.50097804616
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,16706746.736534271,0.2063772072312129,430.4327774558087,18.54653369961348,256514.8312947246
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,17147861.081624743,0.1267906061713311,379.1493249461763,18.54653973277468,234695.51789343802
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,17536948.487793155,0.0745007501478727,349.19408412144776,18.546539755262742,223382.40848559485
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,17895725.728712,0.0429115782537043,328.08258908734075,18.54653936355629,216239.37627485057
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,18233185.06670235,0.0255565909207851,298.11572973277674,18.54653869109013,202004.5412475129
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,18540140.019733485,0.016224198001337,254.1292902894148,18.546538307364383,176533.00924584334
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,18802051.74647738,0.0103769447931897,215.01987712204115,18.54653816739244,152530.18256811216
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,19023835.079296585,0.006542268163396,184.56524854793585,18.546538189572388,133249.0071239893
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,19214335.76974361,0.0040873331953954,159.87051604096249,18.546537691809124,117162.58366494432
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,19379444.28025104,0.002421411246258,146.03930966878536,18.546527011599387,108415.32172594896
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,19530345.09227731,0.0013564477056594,141.07963275462367,18.54647968933212,105967.60518630291
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,19676189.132209305,0.000740345170877,139.88134808773904,18.54633124072613,106257.66639395528
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,19820860.406707525,0.0004018846624942,139.44817294957394,18.545906173656263,107113.71991709703
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,19965151.10295088,0.0002194660417823,138.18131125287957,18.544720012030183,107322.80517587186
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,20108203.482216787,0.0001198952757268,136.85754191793768,18.54147539160609,107473.94435720307
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,20249972.49225008,6.521047860107546e-05,136.11193363094057,18.53347757240535,108085.23050319761
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,20391091.397196747,3.53494678854851e-05,135.76438244904276,18.5174805571402,109051.95412959826
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,20532032.610007267,1.915174585186119e-05,135.37533360549978,18.485488018286627,110080.53893374886
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,20672874.07587037,1.0359614624559811e-05,135.2984551792211,18.46669988582779,111288.6172076131
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,20813839.678996883,5.583235024887143e-06,135.80116505690066,18.45916711043492,112918.26052839882
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,20955448.01259932,3.009396351931836e-06,136.28145126313078,18.450522880551016,114557.48180573834
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,21097685.50803982,1.627711862157152e-06,136.19464424886985,18.428922309219463,115817.60794159131
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,21240061.07538462,8.83970249006989e-07,135.36398708044797,18.381164008693982,116612.39199354805
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,21381997.83967513,4.811754412792053e-07,133.96125279318304,18.29720357003081,117131.08749275711
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,21523169.618647937,2.6119833297973296e-07,132.6567741012653,18.17488794091802,117964.63206701349
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,21663968.28272233,1.4084565426153098e-07,132.00537811511083,18.020914596673624,119589.05383521358
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,21805333.46032578,7.547314782421104e-08,132.0317539312873,17.84770794072193,121997.40139016353
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,21948160.71339036,4.0631486482573534e-08,131.3828181009456,17.667810026193663,123882.93271441227
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,22091795.77525585,2.2193803295222084e-08,128.81011212899196,17.483684873976475,123986.99034653393
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,22234163.732021447,1.2051024620954804e-08,126.80182985677834,17.26913626961572,124812.12360709209
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,22376114.987365168,6.40879612677601e-09,126.8018043700962,16.97043029862511,128275.27802117645
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,22520627.512385093,3.3742162851822062e-09,126.80176963147308,16.510454886449473,133180.63280227018
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,22669231.75041688,1.744249041829838e-09,126.80173576041064,15.771185552942509,140864.28279801583
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,22824872.47355744,8.717764506023575e-10,126.80170699366047,14.565678693975746,154165.28439239954
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,22993474.8149616,4.079885262318279e-10,126.80167561691154,12.596308171716966,180337.30837045747
H2O_atmosphere_1_M_earth_1_F_earth.csv,H2O,1_M,1_F,6312025.3734,5.9720422307e+24,8.394684270954495e+23,23188537.913281266,1.6487056401835528e-10,126.80164609163631,9.406069701253404,244727.57515989357
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,0.0,31.2920466447216,2783.52,30.34534372585277,76226.93191920883
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,43477.2173,17.65665915252768,2782.55039,30.26706039707317,77453.58591913148
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,87654.0749,9.96186840708767,2780.33633,30.172530316100197,78717.48892123658
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,132551.818,5.622884783499933,2775.4444,30.0621639523176,79978.00966805393
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,178168.516,3.177978797097249,2765.77122,29.93992421354513,81161.59844834784
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,224460.292,1.8010125114580362,2748.46338,29.81570326498777,82149.22483634208
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,271315.373,1.024981989859349,2720.90531,29.704548933636133,82804.38458980554
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,318544.134,0.5863303739952378,2682.27071,29.62055723679627,83038.88271402683
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,365906.645,0.3371655188030519,2633.52579,29.572216641274235,82833.95207735585
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,413152.272,0.1948746948693839,2576.01815,29.56394881604966,82198.69849568434
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,460035.575,0.113176246629269,2511.12921,29.596295036560388,81160.48055839658
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,506326.716,0.0660187221189852,2440.18979,29.66597632219665,79761.85065648981
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,551820.13,0.0386946762923652,2362.88234,29.772559141813147,77988.85946123321
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,596302.293,0.0228110113941003,2277.59108,29.9156243476118,75787.11878314306
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,639528.661,0.0135294537117131,2183.79735,30.08328782086055,73168.29055253412
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,681261.341,0.008078740888448,2080.26109,30.258622520102367,70129.9657588196
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,721261.065,0.0048705222564902,1961.96481,30.42350876431583,66538.18932686232
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,759212.164,0.0029702570405084,1826.36337,30.54067993945717,62369.45822478815
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,794785.563,0.0018264794642831,1682.13658,30.58640632179732,57936.88243525711
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,827830.771,0.001125428933457,1544.33917,30.596242459151245,53669.36589315331
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,858441.935,0.0006906619935904,1423.18081,30.5976373291462,49881.57909017714
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,886892.675,0.0004188841865464,1326.9644,30.59640618290419,46880.96340624317
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,913631.967,0.0002508679390467,1252.83972,30.592346006252725,44597.52831428133
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,939068.866,0.0001497833876359,1186.33502,30.584263864069143,42539.25351857587
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,963331.796,8.977366011516606e-05,1118.88164,30.571379522409156,40406.50640704451
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,986378.281,5.389380276901436e-05,1053.37613,30.553374528884213,38304.84435253002
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1008226.05,3.23139958572905e-05,992.752133,30.52975382400364,36344.88266425614
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1028955.92,1.9368335296881092e-05,935.737658,30.49952930121785,34486.01750272547
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1048625.57,1.1596335293690756e-05,882.723173,30.46119607589889,32747.936915484603
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1067303.87,6.912232658677014e-06,836.136911,30.412514536786663,31227.18560961843
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1085114.78,4.087661379772635e-06,797.944904,30.35004421007257,30006.500648401754
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1102229.46,2.3948739515291747e-06,768.144163,30.268564919210014,29097.794554998487
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1118825.85,1.3931441658108192e-06,744.085052,30.160601749829706,28414.10176604717
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1135032.28,8.070729701005781e-07,722.884499,30.016358434647355,27858.301276587004
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1150921.7,4.654135574486144e-07,704.35275,29.823626888591686,27436.25534388757
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1166570.4,2.662144450499964e-07,690.372105,29.56657304453909,27239.352847829265
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1182106.78,1.506219433559469e-07,682.059122,29.224785483427446,27339.330133608473
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1197700.19,8.431457219380616e-08,678.369069,28.77164323884746,27734.737081196705
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1213519.11,4.6785510512896954e-08,677.268264,28.185322771597075,28384.95315135898
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1229708.88,2.5779312236593748e-08,677.431168,27.46896786309009,29257.68528584229
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1246396.42,1.4148718001722332e-08,677.68741,26.669033280622426,30280.22796022614
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1263667.16,7.792093944061257e-09,674.927789,25.865875354875616,31235.5838629445
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1281482.78,4.323883598408311e-09,668.386656,25.13462331916745,31982.70612578613
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1299724.51,2.3994496632895903e-09,664.207,24.509848897576816,32749.6600868219
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1318403.64,1.3280797190913924e-09,664.207,23.988774396588788,33625.46814898123
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1337582.18,7.376123907839e-10,664.207,23.55955293914113,34410.40849769331
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1357208.02,4.1100360300758444e-10,664.207,23.213434243670964,35102.912725460315
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1377227.95,2.2971783637365457e-10,664.207,22.942640972607524,35702.91275536034
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1397588.74,1.2876568332701364e-10,664.207,22.740696104867386,36210.98401934213
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1418237.71,7.23791485664225e-11,664.207,22.60330853429286,36626.49963813236
H2O_atmosphere_1_M_earth_1000_F_earth.csv,H2O,1_M,1000_F,6311758.0844,5.972043965e+24,1.2797595773563293e+21,1439122.22,4.0798133350404356e-11,664.207,22.52961454742736,36945.1311215926
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,0.0,284.36657403724945,1704.6452303,18.4510833321919,2706192.5934269414
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,1667315.742994559,174.27469837423567,1507.7433512142163,18.48660205854928,2456704.1057152324
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,3146994.3547065845,106.62295067411492,1335.6183537996326,18.518867331047947,2226283.5280786343
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,4461593.850790311,65.57882098669369,1176.539085461512,18.54544773672348,2000864.6334058738
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,5622755.588153729,40.543461443162805,1030.5752703020012,18.563245760920257,1784178.4254776319
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,6642601.838858661,25.147069991223525,897.7037623522223,18.537869609773672,1581951.673095777
