specie,instellation,planet_mass,T_inf,Lim_flux_disso[kg/s],Lim_flux_H[kg/s],Jeans_flux_H[kg/s],Jeans_flux_disso[kg/s],Lim_flux_disso[cgs],Lim_flux_H[cgs]
H2,1000_F_earth,10_M_earth,200,802886.9589875556,63407.00208148179,50.76441519574366,154.5151590300892,64467685984.7197,5091255566.756309
H2,1000_F_earth,10_M_earth,300,1064592.118745943,84074.84258353667,956.8679824899835,2787.4501492523905,65957576085.87026,5208917790.170629
H2,1000_F_earth,10_M_earth,500,1775244.6963602733,140197.74875805408,6036.2126416958745,14829.11679635864,69560708840.2451,5493470731.900547
H2,1000_F_earth,10_M_earth,1000,4698840.157203222,371085.0752938349,13376.163744797272,23669.47417804878,76947997087.91644,6076872661.715509
H2,1000_F_earth,10_M_earth,2000,16999590.908402413,1342521.6140920275,11891.22589065303,18907.7178296224,88685143141.95015,7003799218.37205
H2,1000_F_earth,10_M_earth,3000,40541838.61472026,3201741.4365183483,9915.619814071371,15579.323696166532,98575883780.65569,7784908196.722643
H2,1000_F_earth,10_M_earth,4000,78500839.0714415,6199506.431985913,8587.660915129847,13447.00841547069,107807844422.94089,8513990841.681405
H2,1000_F_earth,10_M_earth,5000,134674767.90803054,10635772.811449938,7686.128233734367,12013.489797142378,117019049840.05112,9241434368.466486
H2,1000_F_earth,10_M_earth,6000,212202835.21349573,16758455.799363682,7008.014322211408,0,126238376403.53564,9969519252.71704
H2,1000_F_earth,10_M_earth,7000,313494314.3266105,24757824.770383637,6519.017078705519,0,135453136670.47194,10697243519.359455
H2O,1_F_earth,1_M_earth,200,217558.93061641156,7478.424891628738,11.972734694153573,69.42871546244393,1067216382797.8058,36684761867.766975
H2O,1_F_earth,1_M_earth,300,269301.46756572323,9257.035749759894,97.45685778257966,553.024666161567,1220872689646.3604,41966582046.95337
H2O,1_F_earth,1_M_earth,500,376056.3719025745,12926.655432271476,471.665149926996,2217.6454217691157,1468077754627.286,50464070548.35439
H2O,1_F_earth,1_M_earth,1000,722618.1335446452,24839.4557820782,1361.9521233833125,4152.925417205422,1994048603522.4905,68543923567.967766
H2O,1_F_earth,1_M_earth,2000,1849548.1229994227,63576.828044312446,1804.258653459029,3985.108043003057,2872354432219.5405,98735026976.96362
H2O,1_F_earth,1_M_earth,3000,3868447.055226943,132974.9630033103,2471.640690889487,3516.714408333588,3737043825521.232,128458075642.78072
H2O,1_F_earth,1_M_earth,4000,7120263.522755275,244753.71253508268,4011.634199670963,3304.4157567940856,4622311942400.725,158888502480.5999
H2O,1_F_earth,1_M_earth,5000,12170574.134109288,418354.3479095867,5257.233173918378,3133.748494441034,5583003412554.684,191911550457.61932
H2O,1_F_earth,1_M_earth,6000,19400531.28197901,666878.6964474503,6015.48252406181,2965.0220804713945,6598450593276.032,226816784873.53024
H2O,1_F_earth,1_M_earth,7000,29207788.682181764,1003995.8060622268,6255.9507109754095,2829.9341678006967,7669649761871.649,263638452012.72852
H2O,1_F_earth,10_M_earth,200,2181263.0438620634,10755.419024133103,0.0001013248306423,0.1107283082407634,506645487965.8416,2498178537.0144486
H2O,1_F_earth,10_M_earth,300,2580358.0933861057,12723.285531644362,0.0177025679947792,19.437061933090543,575055550721.4086,2835496354.9978404
H2O,1_F_earth,10_M_earth,500,3322481.429446029,16382.563338313508,0.947757172110305,913.0400089672178,683140446651.5403,3368443699.0513616
H2O,1_F_earth,10_M_earth,1000,5212829.343270665,25703.531743197706,42.60210975929227,10934.933684860309,887325554255.6544,4375244046.652552
H2O,1_F_earth,10_M_earth,2000,10223243.383907266,50408.98973144304,397.1188021772562,24534.844895548013,1229687210416.1123,6063368310.327898
H2O,1_F_earth,10_M_earth,3000,17308617.518246137,85345.70585653756,698.9979013206244,26282.207612481758,1533978903547.967,7563776376.381828
H2O,1_F_earth,10_M_earth,4000,26870144.227311227,132491.888686626,942.792002005101,25517.40678387511,1821011789002.2087,8979084340.019451
H2O,1_F_earth,10_M_earth,5000,40274529.46116125,198586.52149886003,2297.006461345657,24093.44721562565,2125803436172.6365,10481957590.266918
H2O,1_F_earth,10_M_earth,6000,57436331.046726346,283208.30417710595,7450.843621156991,23221.59502194759,2427730940838.362,11970708264.6657
H2O,1_F_earth,10_M_earth,7000,79672908.23850551,392852.9002440759,18622.356890480085,23039.091341635205,2744159856382.5195,13530962809.667124
H2O,1000_F_earth,1_M_earth,200,125483.8048850999,12428.596843406474,2.629366186236301e-07,2.1263089097450187e-07,9766214658232.086,967298885975.5736
H2O,1000_F_earth,1_M_earth,300,137275.02486714686,13596.463243241642,6.969431424024701e-05,0.0005732131346793,10599866085813.52,1049868246307.1888
H2O,1000_F_earth,1_M_earth,500,159344.58815678058,15782.352529018885,0.0148374323506532,0.4533076269964919,12105553114600.22,1198999658685.6362
H2O,1000_F_earth,1_M_earth,1000,199815.7277120407,19790.833765192296,1.4119614273917829,63.53585555129786,14595265649587.55,1445594295990.9587
H2O,1000_F_earth,1_M_earth,2000,272102.1877546564,26950.4769552384,12.772639300158216,561.2546935804227,18373948991146.934,1819855595241.0105
